#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        5450     1.38633     1.33473 0.000986635
        5451     1.38629     1.33474 0.000986499
        5452     1.38624     1.33475 0.000986363
        5453     1.38618     1.33476 0.000986227
        5454     1.38613     1.33477 0.000986092
        5455     1.38606     1.33478 0.000985956
        5456       1.386     1.33479  0.00098582
        5457     1.38593      1.3348 0.000985683
        5458     1.38585     1.33481 0.000985547
        5459     1.38578     1.33482 0.000985411
        5460     1.38569     1.33483 0.000985275
        5461     1.38561     1.33484 0.000985138
        5462     1.38552     1.33484 0.000985001
        5463     1.38543     1.33485 0.000984865
        5464     1.38533     1.33486 0.000984728
        5465     1.38523     1.33487 0.000984591
        5466     1.38512     1.33488 0.000984453
        5467     1.38501     1.33489 0.000984316
        5468      1.3849      1.3349 0.000984178
        5469     1.38479     1.33491 0.000984041
        5470     1.38467     1.33492 0.000983903
        5471     1.38455     1.33493 0.000983765
        5472     1.38442     1.33494 0.000983627
        5473      1.3843     1.33494 0.000983488
        5474     1.38417     1.33495  0.00098335
        5475     1.38404     1.33496 0.000983211
        5476      1.3839     1.33497 0.000983072
        5477     1.38377     1.33498 0.000982933
        5478     1.38363     1.33499 0.000982794
        5479     1.38349       1.335 0.000982654
        5480     1.38335     1.33501 0.000982514
        5481      1.3832     1.33502 0.000982375
        5482     1.38306     1.33502 0.000982234
        5483     1.38291     1.33503 0.000982094
        5484     1.38276     1.33504 0.000981954
        5485     1.38262     1.33505 0.000981813
        5486     1.38247     1.33506 0.000981672
        5487     1.38232     1.33507 0.000981531
        5488     1.38217     1.33508  0.00098139
        5489     1.38201     1.33509 0.000981248
        5490     1.38186     1.33509 0.000981106
        5491     1.38171      1.3351 0.000980964
        5492     1.38156     1.33511 0.000980822
        5493      1.3814     1.33512  0.00098068
        5494     1.38125     1.33513 0.000980537
        5495     1.38109     1.33514 0.000980394
        5496     1.38094     1.33514 0.000980251
        5497     1.38079     1.33515 0.000980108
        5498     1.38063     1.33516 0.000979965
        5499     1.38048     1.33517 0.000979821
        5500     1.38032     1.33518 0.000979678
        5501     1.38017     1.33519 0.000979534
        5502     1.38001     1.33519  0.00097939
        5503     1.37986      1.3352 0.000979245
        5504      1.3797     1.33521 0.000979101
        5505     1.37955     1.33522 0.000978956
        5506      1.3794     1.33523 0.000978811
        5507     1.37924     1.33523 0.000978666
        5508     1.37909     1.33524 0.000978521
        5509     1.37893     1.33525 0.000978375
        5510     1.37878     1.33526 0.000978229
        5511     1.37862     1.33527 0.000978084
        5512     1.37847     1.33527 0.000977938
        5513     1.37831     1.33528 0.000977791
        5514     1.37816     1.33529 0.000977645
        5515     1.37801      1.3353 0.000977498
        5516     1.37785      1.3353 0.000977352
        5517      1.3777     1.33531 0.000977205
        5518     1.37754     1.33532 0.000977058
        5519     1.37739     1.33533  0.00097691
        5520     1.37724     1.33534 0.000976763
        5521     1.37708     1.33534 0.000976615
        5522     1.37693     1.33535 0.000976467
        5523     1.37678     1.33536 0.000976319
        5524     1.37663     1.33537 0.000976171
        5525     1.37648     1.33537 0.000976023
        5526     1.37633     1.33538 0.000975874
        5527     1.37618     1.33539 0.000975726
        5528     1.37603     1.33539 0.000975577
        5529     1.37588      1.3354 0.000975428
        5530     1.37573     1.33541 0.000975279
        5531     1.37559     1.33542 0.000975129
        5532     1.37545     1.33542  0.00097498
        5533     1.37531     1.33543  0.00097483
        5534     1.37517     1.33544 0.000974681
        5535     1.37503     1.33545 0.000974531
        5536      1.3749     1.33545 0.000974381
        5537     1.37477     1.33546 0.000974231
        5538     1.37464     1.33547 0.000974081
        5539     1.37452     1.33547  0.00097393
        5540     1.37439     1.33548  0.00097378
        5541     1.37428     1.33549 0.000973629
        5542     1.37416     1.33549 0.000973479
        5543     1.37405      1.3355 0.000973328
        5544     1.37395     1.33551 0.000973177
        5545     1.37385     1.33552 0.000973026
        5546     1.37376     1.33552 0.000972875
        5547     1.37367     1.33553 0.000972724
        5548     1.37359     1.33554 0.000972573
        5549     1.37351     1.33554 0.000972422
        5550     1.37344     1.33555  0.00097227
        5551     1.37338     1.33556 0.000972119
        5552     1.37332     1.33556 0.000971968
        5553     1.37327     1.33557 0.000971816
        5554     1.37323     1.33558 0.000971665
        5555      1.3732     1.33558 0.000971514
        5556     1.37317     1.33559 0.000971363
        5557     1.37316      1.3356 0.000971211
        5558     1.37315      1.3356  0.00097106
        5559     1.37315     1.33561 0.000970909
        5560     1.37316     1.33562 0.000970758
        5561     1.37319     1.33562 0.000970607
        5562     1.37322     1.33563 0.000970456
        5563     1.37326     1.33564 0.000970305
        5564     1.37331     1.33564 0.000970154
        5565     1.37337     1.33565 0.000970003
        5566     1.37344     1.33566 0.000969853
        5567     1.37353     1.33567 0.000969702
        5568     1.37362     1.33567 0.000969552
        5569     1.37373     1.33568 0.000969402
        5570     1.37385     1.33569 0.000969252
        5571     1.37397     1.33569 0.000969103
        5572     1.37411      1.3357 0.000968953
        5573     1.37426     1.33571 0.000968804
        5574     1.37443     1.33571 0.000968655
        5575      1.3746     1.33572 0.000968507
        5576     1.37478     1.33573 0.000968358
        5577     1.37498     1.33573  0.00096821
        5578     1.37519     1.33574 0.000968063
        5579      1.3754     1.33575 0.000967915
        5580     1.37563     1.33576 0.000967768
        5581     1.37587     1.33576 0.000967621
        5582     1.37612     1.33577 0.000967475
        5583     1.37638     1.33578 0.000967329
        5584     1.37665     1.33578 0.000967184
        5585     1.37693     1.33579 0.000967038
        5586     1.37722      1.3358 0.000966894
        5587     1.37752     1.33581  0.00096675
        5588     1.37783     1.33581 0.000966606
        5589     1.37815     1.33582 0.000966463
        5590     1.37848     1.33583  0.00096632
        5591     1.37881     1.33584 0.000966178
        5592     1.37916     1.33584 0.000966036
        5593     1.37951     1.33585 0.000965895
        5594     1.37986     1.33586 0.000965754
        5595     1.38023     1.33587 0.000965614
        5596      1.3806     1.33588 0.000965474
        5597     1.38097     1.33588 0.000965336
        5598     1.38136     1.33589 0.000965197
        5599     1.38174      1.3359  0.00096506
        5600     1.38213     1.33591 0.000964923
        5601     1.38253     1.33592 0.000964786
        5602     1.38293     1.33593 0.000964651
        5603     1.38333     1.33593 0.000964516
        5604     1.38374     1.33594 0.000964381
        5605     1.38415     1.33595 0.000964247
        5606     1.38456     1.33596 0.000964114
        5607     1.38497     1.33597 0.000963982
        5608     1.38539     1.33598  0.00096385
        5609     1.38581     1.33599  0.00096372
        5610     1.38622       1.336 0.000963589
        5611     1.38664       1.336  0.00096346
        5612     1.38705     1.33601 0.000963331
        5613     1.38747     1.33602 0.000963203
        5614     1.38789     1.33603 0.000963076
        5615      1.3883     1.33604 0.000962949
        5616     1.38871     1.33605 0.000962824
        5617     1.38912     1.33606 0.000962699
        5618     1.38953     1.33607 0.000962574
        5619     1.38993     1.33608 0.000962451
        5620     1.39034     1.33609 0.000962328
        5621     1.39073      1.3361 0.000962206
        5622     1.39113     1.33611 0.000962084
        5623     1.39152     1.33612 0.000961964
        5624     1.39191     1.33613 0.000961844
        5625     1.39229     1.33614 0.000961725
        5626     1.39267     1.33615 0.000961606
        5627     1.39304     1.33616 0.000961488
        5628     1.39341     1.33617 0.000961371
        5629     1.39377     1.33618 0.000961255
        5630     1.39413     1.33619 0.000961139
        5631     1.39448      1.3362 0.000961025
        5632     1.39483     1.33621  0.00096091
        5633     1.39517     1.33622 0.000960797
        5634      1.3955     1.33623 0.000960684
        5635     1.39583     1.33624 0.000960571
        5636     1.39615     1.33625  0.00096046
        5637     1.39647     1.33626 0.000960349
        5638     1.39678     1.33627 0.000960239
        5639     1.39708     1.33628 0.000960129
        5640     1.39737      1.3363  0.00096002
        5641     1.39766     1.33631 0.000959911
        5642     1.39794     1.33632 0.000959803
        5643     1.39822     1.33633 0.000959696
        5644     1.39848     1.33634 0.000959589
        5645     1.39875     1.33635 0.000959483
        5646       1.399     1.33636 0.000959377
        5647     1.39925     1.33637 0.000959271
        5648     1.39949     1.33638 0.000959167
        5649     1.39972     1.33639 0.000959062
        5650     1.39994     1.33641 0.000958959
        5651     1.40016     1.33642 0.000958855
        5652     1.40037     1.33643 0.000958752
        5653     1.40058     1.33644  0.00095865
        5654     1.40078     1.33645 0.000958548
        5655     1.40097     1.33646 0.000958446
        5656     1.40115     1.33647 0.000958345
        5657     1.40133     1.33649 0.000958244
        5658      1.4015      1.3365 0.000958144
        5659     1.40167     1.33651 0.000958044
        5660     1.40182     1.33652 0.000957944
        5661     1.40197     1.33653 0.000957845
        5662     1.40212     1.33654 0.000957745
        5663     1.40226     1.33655 0.000957647
        5664     1.40239     1.33657 0.000957548
        5665     1.40252     1.33658  0.00095745
        5666     1.40264     1.33659 0.000957352
        5667     1.40275      1.3366 0.000957254
        5668     1.40286     1.33661 0.000957157
        5669     1.40296     1.33662 0.000957059
        5670     1.40306     1.33664 0.000956962
        5671     1.40315     1.33665 0.000956865
        5672     1.40323     1.33666 0.000956769
        5673     1.40331     1.33667 0.000956672
        5674     1.40339     1.33668 0.000956576
        5675     1.40346      1.3367  0.00095648
        5676     1.40352     1.33671 0.000956383
        5677     1.40358     1.33672 0.000956288
        5678     1.40363     1.33673 0.000956192
        5679     1.40368     1.33674 0.000956096
        5680     1.40373     1.33675    0.000956
        5681     1.40377     1.33677 0.000955905
        5682      1.4038     1.33678 0.000955809
        5683     1.40383     1.33679 0.000955714
        5684     1.40386      1.3368 0.000955619
        5685     1.40388     1.33681 0.000955524
        5686      1.4039     1.33682 0.000955428
        5687     1.40392     1.33684 0.000955333
        5688     1.40393     1.33685 0.000955238
        5689     1.40393     1.33686 0.000955143
        5690     1.40394     1.33687 0.000955048
        5691     1.40394     1.33688 0.000954953
        5692     1.40393      1.3369 0.000954858
        5693     1.40392     1.33691 0.000954762
        5694     1.40391     1.33692 0.000954667
        5695      1.4039     1.33693 0.000954572
        5696     1.40388     1.33694 0.000954477
        5697     1.40386     1.33695 0.000954382
        5698     1.40384     1.33697 0.000954286
        5699     1.40382     1.33698 0.000954191
        5700     1.40379     1.33699 0.000954096
        5701     1.40376       1.337    0.000954
        5702     1.40372     1.33701 0.000953904
        5703     1.40369     1.33702 0.000953809
        5704     1.40365     1.33704 0.000953713
        5705     1.40361     1.33705 0.000953617
        5706     1.40357     1.33706 0.000953522
        5707     1.40352     1.33707 0.000953426
        5708     1.40347     1.33708 0.000953329
        5709     1.40342     1.33709 0.000953233
        5710     1.40337     1.33711 0.000953137
        5711     1.40332     1.33712 0.000953041
        5712     1.40327     1.33713 0.000952944
        5713     1.40321     1.33714 0.000952848
        5714     1.40315     1.33715 0.000952751
        5715      1.4031     1.33716 0.000952654
        5716     1.40303     1.33718 0.000952557
        5717     1.40297     1.33719  0.00095246
        5718     1.40291      1.3372 0.000952363
        5719     1.40285     1.33721 0.000952265
        5720     1.40278     1.33722 0.000952168
        5721     1.40271     1.33723  0.00095207
        5722     1.40264     1.33724 0.000951972
        5723     1.40258     1.33726 0.000951875
        5724     1.40251     1.33727 0.000951777
        5725     1.40244     1.33728 0.000951678
        5726     1.40236     1.33729  0.00095158
        5727     1.40229      1.3373 0.000951482
        5728     1.40222     1.33731 0.000951383
        5729     1.40214     1.33732 0.000951284
        5730     1.40207     1.33734 0.000951185
        5731     1.40199     1.33735 0.000951086
        5732     1.40192     1.33736 0.000950987
        5733     1.40184     1.33737 0.000950888
        5734     1.40176     1.33738 0.000950788
        5735     1.40169     1.33739 0.000950688
        5736     1.40161      1.3374 0.000950589
        5737     1.40153     1.33741 0.000950489
        5738     1.40145     1.33743 0.000950389
        5739     1.40137     1.33744 0.000950288
        5740     1.40129     1.33745 0.000950188
        5741     1.40121     1.33746 0.000950087
        5742     1.40113     1.33747 0.000949986
        5743     1.40105     1.33748 0.000949886
        5744     1.40097     1.33749 0.000949784
        5745     1.40089      1.3375 0.000949683
        5746     1.40081     1.33751 0.000949582
        5747     1.40072     1.33752  0.00094948
        5748     1.40064     1.33754 0.000949379
        5749     1.40056     1.33755 0.000949277
        5750     1.40048     1.33756 0.000949175
        5751      1.4004     1.33757 0.000949073
        5752     1.40031     1.33758  0.00094897
        5753     1.40023     1.33759 0.000948868
        5754     1.40015      1.3376 0.000948765
        5755     1.40007     1.33761 0.000948662
        5756     1.39998     1.33762  0.00094856
        5757      1.3999     1.33763 0.000948456
        5758     1.39982     1.33764 0.000948353
        5759     1.39973     1.33766  0.00094825
        5760     1.39965     1.33767 0.000948146
        5761     1.39956     1.33768 0.000948043
        5762     1.39948     1.33769 0.000947939
        5763      1.3994      1.3377 0.000947835
        5764     1.39931     1.33771 0.000947731
        5765     1.39923     1.33772 0.000947626
        5766     1.39914     1.33773 0.000947522
        5767     1.39906     1.33774 0.000947417
        5768     1.39897     1.33775 0.000947312
        5769     1.39889     1.33776 0.000947207
        5770      1.3988     1.33777 0.000947102
        5771     1.39872     1.33778 0.000946997
        5772     1.39863     1.33779 0.000946892
        5773     1.39855      1.3378 0.000946786
        5774     1.39846     1.33781  0.00094668
        5775     1.39837     1.33783 0.000946575
        5776     1.39829     1.33784 0.000946469
        5777      1.3982     1.33785 0.000946362
        5778     1.39811     1.33786 0.000946256
        5779     1.39802     1.33787  0.00094615
        5780     1.39794     1.33788 0.000946043
        5781     1.39785     1.33789 0.000945936
        5782     1.39776      1.3379 0.000945829
        5783     1.39767     1.33791 0.000945722
        5784     1.39758     1.33792 0.000945615
        5785     1.39749     1.33793 0.000945508
        5786      1.3974     1.33794   0.0009454
        5787     1.39731     1.33795 0.000945292
        5788     1.39721     1.33796 0.000945184
        5789     1.39712     1.33797 0.000945076
        5790     1.39703     1.33798 0.000944968
        5791     1.39693     1.33799  0.00094486
        5792     1.39684       1.338 0.000944751
        5793     1.39674     1.33801 0.000944643
        5794     1.39665     1.33802 0.000944534
        5795     1.39655     1.33803 0.000944425
        5796     1.39645     1.33804 0.000944316
        5797     1.39635     1.33805 0.000944206
        5798     1.39625     1.33806 0.000944097
        5799     1.39615     1.33807 0.000943987
        5800     1.39605     1.33808 0.000943877
        5801     1.39595     1.33809 0.000943767
        5802     1.39585      1.3381 0.000943657
        5803     1.39574     1.33811 0.000943547
        5804     1.39564     1.33812 0.000943436
        5805     1.39553     1.33813 0.000943326
        5806     1.39542     1.33814 0.000943215
        5807     1.39531     1.33815 0.000943104
        5808      1.3952     1.33816 0.000942993
        5809     1.39509     1.33817 0.000942881
        5810     1.39498     1.33818  0.00094277
        5811     1.39486     1.33819 0.000942658
        5812     1.39475      1.3382 0.000942546
        5813     1.39463     1.33821 0.000942434
        5814     1.39451     1.33822 0.000942321
        5815     1.39439     1.33823 0.000942209
        5816     1.39427     1.33824 0.000942096
        5817     1.39415     1.33825 0.000941983
        5818     1.39403     1.33826  0.00094187
        5819      1.3939     1.33827 0.000941757
        5820     1.39377     1.33828 0.000941643
        5821     1.39365     1.33829  0.00094153
        5822     1.39352      1.3383 0.000941416
        5823     1.39338      1.3383 0.000941301
        5824     1.39325     1.33831 0.000941187
        5825     1.39311     1.33832 0.000941073
        5826     1.39298     1.33833 0.000940958
        5827     1.39284     1.33834 0.000940843
        5828      1.3927     1.33835 0.000940728
        5829     1.39256     1.33836 0.000940612
        5830     1.39241     1.33837 0.000940496
        5831     1.39227     1.33838 0.000940381
        5832     1.39212     1.33839 0.000940264
        5833     1.39197      1.3384 0.000940148
        5834     1.39181     1.33841 0.000940032
        5835     1.39166     1.33842 0.000939915
        5836     1.39151     1.33843 0.000939798
        5837     1.39135     1.33843  0.00093968
        5838     1.39119     1.33844 0.000939563
        5839     1.39103     1.33845 0.000939445
        5840     1.39086     1.33846 0.000939327
        5841      1.3907     1.33847 0.000939209
        5842     1.39053     1.33848  0.00093909
        5843     1.39036     1.33849 0.000938972
        5844     1.39019      1.3385 0.000938853
        5845     1.39001     1.33851 0.000938733
        5846     1.38984     1.33851 0.000938614
        5847     1.38966     1.33852 0.000938494
        5848     1.38948     1.33853 0.000938374
        5849      1.3893     1.33854 0.000938254
        5850     1.38911     1.33855 0.000938133
        5851     1.38893     1.33856 0.000938012
        5852     1.38874     1.33857 0.000937891
        5853     1.38855     1.33858  0.00093777
        5854     1.38836     1.33858 0.000937648
        5855     1.38817     1.33859 0.000937527
        5856     1.38797      1.3386 0.000937404
        5857     1.38778     1.33861 0.000937282
        5858     1.38758     1.33862 0.000937159
        5859     1.38738     1.33863 0.000937036
        5860     1.38718     1.33863 0.000936913
        5861     1.38697     1.33864 0.000936789
        5862     1.38677     1.33865 0.000936665
        5863     1.38656     1.33866 0.000936541
        5864     1.38635     1.33867 0.000936417
        5865     1.38614     1.33867 0.000936292
        5866     1.38593     1.33868 0.000936167
        5867     1.38572     1.33869 0.000936042
        5868     1.38551      1.3387 0.000935917
        5869     1.38529     1.33871 0.000935791
        5870     1.38508     1.33871 0.000935665
        5871     1.38486     1.33872 0.000935538
        5872     1.38464     1.33873 0.000935412
        5873     1.38442     1.33874 0.000935285
        5874      1.3842     1.33875 0.000935158
        5875     1.38398     1.33875  0.00093503
        5876     1.38376     1.33876 0.000934902
        5877     1.38354     1.33877 0.000934774
        5878     1.38332     1.33878 0.000934646
        5879      1.3831     1.33878 0.000934517
        5880     1.38288     1.33879 0.000934389
        5881     1.38266      1.3388  0.00093426
        5882     1.38244     1.33881  0.00093413
        5883     1.38222     1.33881 0.000934001
        5884       1.382     1.33882 0.000933871
        5885     1.38178     1.33883  0.00093374
        5886     1.38156     1.33884  0.00093361
        5887     1.38134     1.33884 0.000933479
        5888     1.38112     1.33885 0.000933348
        5889      1.3809     1.33886 0.000933217
        5890     1.38069     1.33886 0.000933086
        5891     1.38047     1.33887 0.000932954
        5892     1.38026     1.33888 0.000932822
        5893     1.38005     1.33889  0.00093269
        5894     1.37984     1.33889 0.000932558
        5895     1.37963      1.3389 0.000932425
        5896     1.37943     1.33891 0.000932292
        5897     1.37923     1.33891 0.000932159
        5898     1.37903     1.33892 0.000932026
        5899     1.37883     1.33893 0.000931893
        5900     1.37863     1.33893 0.000931759
        5901     1.37844     1.33894 0.000931625
        5902     1.37825     1.33895 0.000931491
        5903     1.37807     1.33895 0.000931357
        5904     1.37788     1.33896 0.000931223
        5905     1.37771     1.33897 0.000931088
        5906     1.37753     1.33897 0.000930953
        5907     1.37736     1.33898 0.000930818
        5908     1.37719     1.33899 0.000930683
        5909     1.37703     1.33899 0.000930548
        5910     1.37687       1.339 0.000930413
        5911     1.37672     1.33901 0.000930277
        5912     1.37657     1.33901 0.000930141
        5913     1.37643     1.33902 0.000930006
        5914     1.37629     1.33902  0.00092987
        5915     1.37616     1.33903 0.000929734
        5916     1.37603     1.33904 0.000929598
        5917      1.3759     1.33904 0.000929461
        5918     1.37579     1.33905 0.000929325
        5919     1.37568     1.33906 0.000929189
        5920     1.37557     1.33906 0.000929052
        5921     1.37547     1.33907 0.000928916
        5922     1.37538     1.33907 0.000928779
        5923     1.37529     1.33908 0.000928642
        5924     1.37521     1.33909 0.000928506
        5925     1.37514     1.33909 0.000928369
        5926     1.37507      1.3391 0.000928232
        5927     1.37501      1.3391 0.000928095
        5928     1.37496     1.33911 0.000927958
        5929     1.37492     1.33912 0.000927821
        5930     1.37488     1.33912 0.000927685
        5931     1.37484     1.33913 0.000927548
        5932     1.37482     1.33913 0.000927411
        5933      1.3748     1.33914 0.000927274
        5934     1.37479     1.33915 0.000927137
        5935     1.37479     1.33915 0.000927001
        5936     1.37479     1.33916 0.000926864
        5937     1.37481     1.33916 0.000926727
        5938     1.37483     1.33917 0.000926591
        5939     1.37485     1.33918 0.000926454
        5940     1.37489     1.33918 0.000926318
        5941     1.37493     1.33919 0.000926181
        5942     1.37498     1.33919 0.000926045
        5943     1.37504      1.3392 0.000925909
        5944      1.3751     1.33921 0.000925773
        5945     1.37517     1.33921 0.000925637
        5946     1.37525     1.33922 0.000925501
        5947     1.37534     1.33922 0.000925365
        5948     1.37543     1.33923  0.00092523
        5949     1.37553     1.33924 0.000925094
        5950     1.37564     1.33924 0.000924959
        5951     1.37575     1.33925 0.000924824
        5952     1.37588     1.33926 0.000924689
        5953     1.37601     1.33926 0.000924554
        5954     1.37614     1.33927  0.00092442
        5955     1.37628     1.33927 0.000924285
        5956     1.37643     1.33928 0.000924151
        5957     1.37659     1.33929 0.000924017
        5958     1.37675     1.33929 0.000923884
        5959     1.37692      1.3393  0.00092375
        5960     1.37709     1.33931 0.000923617
        5961     1.37727     1.33931 0.000923484
        5962     1.37746     1.33932 0.000923351
        5963     1.37765     1.33932 0.000923219
        5964     1.37785     1.33933 0.000923087
        5965     1.37805     1.33934 0.000922955
        5966     1.37826     1.33934 0.000922823
        5967     1.37847     1.33935 0.000922692
        5968     1.37869     1.33936 0.000922561
        5969     1.37891     1.33936  0.00092243
        5970     1.37914     1.33937 0.000922299
        5971     1.37937     1.33938 0.000922169
        5972     1.37961     1.33938 0.000922039
        5973     1.37985     1.33939  0.00092191
        5974     1.38009      1.3394 0.000921781
        5975     1.38034      1.3394 0.000921652
        5976     1.38059     1.33941 0.000921523
        5977     1.38084     1.33942 0.000921395
        5978      1.3811     1.33943 0.000921268
        5979     1.38136     1.33943  0.00092114
        5980     1.38163     1.33944 0.000921013
        5981      1.3819     1.33945 0.000920887
        5982     1.38217     1.33945  0.00092076
        5983     1.38244     1.33946 0.000920634
        5984     1.38271     1.33947 0.000920509
        5985     1.38299     1.33948 0.000920384
        5986     1.38327     1.33948 0.000920259
        5987     1.38355     1.33949 0.000920135
        5988     1.38383      1.3395 0.000920011
        5989     1.38411      1.3395 0.000919888
        5990      1.3844     1.33951 0.000919765
        5991     1.38469     1.33952 0.000919642
        5992     1.38497     1.33953  0.00091952
        5993     1.38526     1.33953 0.000919398
        5994     1.38555     1.33954 0.000919277
        5995     1.38584     1.33955 0.000919156
        5996     1.38613     1.33956 0.000919035
        5997     1.38643     1.33957 0.000918915
        5998     1.38672     1.33957 0.000918796
        5999     1.38701     1.33958 0.000918677
        6000      1.3873     1.33959 0.000918558
        6001      1.3876      1.3396  0.00091844
        6002     1.38789     1.33961 0.000918322
        6003     1.38818     1.33961 0.000918205
        6004     1.38848     1.33962 0.000918088
        6005     1.38877     1.33963 0.000917971
        6006     1.38906     1.33964 0.000917855
        6007     1.38935     1.33965  0.00091774
        6008     1.38964     1.33965 0.000917625
        6009     1.38993     1.33966  0.00091751
        6010     1.39023     1.33967 0.000917396
        6011     1.39051     1.33968 0.000917283
        6012      1.3908     1.33969 0.000917169
        6013     1.39109      1.3397 0.000917057
        6014     1.39138     1.33971 0.000916944
        6015     1.39167     1.33971 0.000916833
        6016     1.39195     1.33972 0.000916721
        6017     1.39224     1.33973 0.000916611
        6018     1.39252     1.33974   0.0009165
        6019      1.3928     1.33975  0.00091639
        6020     1.39308     1.33976 0.000916281
        6021     1.39336     1.33977 0.000916172
        6022     1.39364     1.33978 0.000916064
        6023     1.39392     1.33979 0.000915956
        6024      1.3942     1.33979 0.000915848
        6025     1.39447      1.3398 0.000915741
        6026     1.39475     1.33981 0.000915635
        6027     1.39502     1.33982 0.000915528
        6028     1.39529     1.33983 0.000915423
        6029     1.39556     1.33984 0.000915318
        6030     1.39583     1.33985 0.000915213
        6031      1.3961     1.33986 0.000915109
        6032     1.39637     1.33987 0.000915005
        6033     1.39663     1.33988 0.000914902
        6034     1.39689     1.33989 0.000914799
        6035     1.39716      1.3399 0.000914696
        6036     1.39742     1.33991 0.000914595
        6037     1.39768     1.33992 0.000914493
        6038     1.39793     1.33992 0.000914392
        6039     1.39819     1.33993 0.000914292
        6040     1.39844     1.33994 0.000914192
        6041      1.3987     1.33995 0.000914092
        6042     1.39895     1.33996 0.000913993
        6043      1.3992     1.33997 0.000913894
        6044     1.39945     1.33998 0.000913796
        6045     1.39969     1.33999 0.000913698
        6046     1.39994        1.34 0.000913601
        6047     1.40018     1.34001 0.000913504
        6048     1.40043     1.34002 0.000913407
        6049     1.40067     1.34003 0.000913312
        6050     1.40091     1.34004 0.000913216
        6051     1.40114     1.34005 0.000913121
        6052     1.40138     1.34006 0.000913026
        6053     1.40162     1.34007 0.000912932
        6054     1.40185     1.34008 0.000912838
        6055     1.40208     1.34009 0.000912745
        6056     1.40231      1.3401 0.000912652
        6057     1.40254     1.34011  0.00091256
        6058     1.40276     1.34012 0.000912467
        6059     1.40299     1.34014 0.000912376
        6060     1.40321     1.34015 0.000912285
        6061     1.40343     1.34016 0.000912194
        6062     1.40365     1.34017 0.000912104
        6063     1.40387     1.34018 0.000912014
        6064     1.40409     1.34019 0.000911924
        6065      1.4043      1.3402 0.000911835
        6066     1.40451     1.34021 0.000911746
        6067     1.40472     1.34022 0.000911658
        6068     1.40493     1.34023  0.00091157
        6069     1.40514     1.34024 0.000911483
        6070     1.40535     1.34025 0.000911396
        6071     1.40555     1.34026 0.000911309
        6072     1.40575     1.34027 0.000911223
        6073     1.40595     1.34028 0.000911137
        6074     1.40615     1.34029 0.000911051
        6075     1.40634     1.34031 0.000910966
        6076     1.40654     1.34032 0.000910882
        6077     1.40673     1.34033 0.000910797
        6078     1.40692     1.34034 0.000910713
        6079     1.40711     1.34035  0.00091063
        6080     1.40729     1.34036 0.000910547
        6081     1.40747     1.34037 0.000910464
        6082     1.40765     1.34038 0.000910381
        6083     1.40783     1.34039 0.000910299
        6084     1.40801      1.3404 0.000910217
        6085     1.40818     1.34042 0.000910136
        6086     1.40835     1.34043 0.000910055
        6087     1.40852     1.34044 0.000909974
        6088     1.40869     1.34045 0.000909894
        6089     1.40885     1.34046 0.000909814
        6090     1.40902     1.34047 0.000909734
        6091     1.40917     1.34048 0.000909654
        6092     1.40933     1.34049 0.000909575
        6093     1.40948     1.34051 0.000909496
        6094     1.40964     1.34052 0.000909418
        6095     1.40978     1.34053  0.00090934
        6096     1.40993     1.34054 0.000909262
        6097     1.41007     1.34055 0.000909184
        6098     1.41021     1.34056 0.000909107
        6099     1.41035     1.34057  0.00090903
        6100     1.41048     1.34059 0.000908953
        6101     1.41061      1.3406 0.000908876
        6102     1.41074     1.34061   0.0009088
        6103     1.41086     1.34062 0.000908724
        6104     1.41098     1.34063 0.000908648
        6105      1.4111     1.34064 0.000908573
        6106     1.41121     1.34065 0.000908498
        6107     1.41132     1.34067 0.000908422
        6108     1.41142     1.34068 0.000908348
        6109     1.41153     1.34069 0.000908273
        6110     1.41162      1.3407 0.000908198
        6111     1.41172     1.34071 0.000908124
        6112     1.41181     1.34072  0.00090805
        6113     1.41189     1.34074 0.000907976
        6114     1.41198     1.34075 0.000907902
        6115     1.41205     1.34076 0.000907829
        6116     1.41213     1.34077 0.000907755
        6117     1.41219     1.34078 0.000907682
        6118     1.41226     1.34079 0.000907609
        6119     1.41232     1.34081 0.000907536
        6120     1.41237     1.34082 0.000907463
        6121     1.41242     1.34083  0.00090739
        6122     1.41246     1.34084 0.000907317
        6123      1.4125     1.34085 0.000907245
        6124     1.41254     1.34086 0.000907172
        6125     1.41257     1.34088 0.000907099
        6126     1.41259     1.34089 0.000907027
        6127      1.4126      1.3409 0.000906954
        6128     1.41262     1.34091 0.000906882
        6129     1.41262     1.34092 0.000906809
        6130     1.41262     1.34093 0.000906737
        6131     1.41261     1.34095 0.000906664
        6132      1.4126     1.34096 0.000906592
        6133     1.41258     1.34097 0.000906519
        6134     1.41255     1.34098 0.000906446
        6135     1.41252     1.34099 0.000906374
        6136     1.41248       1.341 0.000906301
        6137     1.41243     1.34102 0.000906228
        6138     1.41237     1.34103 0.000906155
        6139     1.41231     1.34104 0.000906082
        6140     1.41224     1.34105 0.000906008
        6141     1.41216     1.34106 0.000905935
        6142     1.41207     1.34107 0.000905861
        6143     1.41198     1.34109 0.000905787
        6144     1.41188      1.3411 0.000905713
        6145     1.41176     1.34111 0.000905638
        6146     1.41164     1.34112 0.000905564
        6147     1.41151     1.34113 0.000905489
        6148     1.41137     1.34114 0.000905414
