#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        8941    -3.34749    -3.34865 3.45228e-05
        8942    -3.34756    -3.34865 3.45192e-05
        8943    -3.34733    -3.34865 3.45156e-05
        8944    -3.34725    -3.34865 3.45121e-05
        8945    -3.34702    -3.34864 3.45087e-05
        8946    -3.34679    -3.34864 3.45055e-05
        8947     -3.3464    -3.34864 3.45025e-05
        8948    -3.34557    -3.34864 3.45004e-05
        8949    -3.34549    -3.34864 3.44983e-05
        8950    -3.34555    -3.34864 3.44962e-05
        8951    -3.34547    -3.34864 3.44942e-05
        8952    -3.34538    -3.34864 3.44923e-05
        8953    -3.34515    -3.34864 3.44906e-05
        8954    -3.34506    -3.34864 3.44891e-05
        8955    -3.34497    -3.34864 3.44877e-05
        8956    -3.34504    -3.34864 3.44862e-05
        8957     -3.3451    -3.34864 3.44846e-05
        8958    -3.34486    -3.34864 3.44833e-05
        8959    -3.34462    -3.34864 3.44824e-05
        8960    -3.34453    -3.34864 3.44816e-05
        8961    -3.34459    -3.34864 3.44807e-05
        8962    -3.34435    -3.34864 3.44801e-05
        8963    -3.34426    -3.34864 3.44798e-05
        8964    -3.34417    -3.34864 3.44795e-05
        8965    -3.34393    -3.34864 3.44797e-05
        8966    -3.34398    -3.34864 3.44797e-05
        8967    -3.34374    -3.34864 3.44802e-05
        8968    -3.34365    -3.34864 3.44809e-05
        8969    -3.34386    -3.34863 3.44811e-05
        8970    -3.34376    -3.34863 3.44816e-05
        8971    -3.34367    -3.34863 3.44822e-05
        8972    -3.34373    -3.34863 3.44826e-05
        8973    -3.34333    -3.34863 3.44839e-05
        8974    -3.34309    -3.34863 3.44856e-05
        8975    -3.34315    -3.34863 3.44871e-05
        8976    -3.34305    -3.34863 3.44889e-05
        8977    -3.34311    -3.34863 3.44905e-05
        8978    -3.34317    -3.34863  3.4492e-05
        8979    -3.34308    -3.34863 3.44937e-05
        8980    -3.34268    -3.34863 3.44963e-05
        8981    -3.34274    -3.34863 3.44986e-05
        8982     -3.3428    -3.34863 3.45009e-05
        8983    -3.34302    -3.34863 3.45027e-05
        8984    -3.34278    -3.34863  3.4505e-05
        8985    -3.34254    -3.34862 3.45078e-05
        8986    -3.34275    -3.34862 3.45102e-05
        8987    -3.34267    -3.34862 3.45127e-05
        8988    -3.34258    -3.34862 3.45154e-05
        8989     -3.3428    -3.34862 3.45176e-05
        8990    -3.34257    -3.34862 3.45204e-05
        8991    -3.34249    -3.34862 3.45233e-05
        8992    -3.34256    -3.34862  3.4526e-05
        8993    -3.34248    -3.34862 3.45289e-05
        8994    -3.34271    -3.34862 3.45313e-05
        8995    -3.34264    -3.34862 3.45339e-05
        8996    -3.34242    -3.34862 3.45369e-05
        8997     -3.3425    -3.34862 3.45398e-05
        8998    -3.34228    -3.34862 3.45431e-05
        8999    -3.34252    -3.34862 3.45459e-05
        9000    -3.34246    -3.34861 3.45488e-05
        9001    -3.34226    -3.34861 3.45522e-05
        9002     -3.3422    -3.34861 3.45557e-05
        9003     -3.3423    -3.34861  3.4559e-05
        9004    -3.34241    -3.34861  3.4562e-05
        9005    -3.34236    -3.34861 3.45651e-05
        9006    -3.34232    -3.34861 3.45683e-05
        9007    -3.34199    -3.34861 3.45723e-05
        9008    -3.34165    -3.34861 3.45771e-05
        9009    -3.34163    -3.34861  3.4582e-05
        9010    -3.34161    -3.34861 3.45868e-05
        9011    -3.34159    -3.34861 3.45918e-05
        9012    -3.34128    -3.34861 3.45975e-05
        9013    -3.34128    -3.34861 3.46032e-05
        9014    -3.34098     -3.3486 3.46097e-05
        9015    -3.34129     -3.3486 3.46153e-05
        9016    -3.34131     -3.3486  3.4621e-05
        9017    -3.34133     -3.3486 3.46265e-05
        9018    -3.34166     -3.3486 3.46312e-05
        9019    -3.34185     -3.3486 3.46355e-05
        9020    -3.34159     -3.3486 3.46403e-05
        9021    -3.34165     -3.3486 3.46451e-05
        9022    -3.34156     -3.3486   3.465e-05
        9023    -3.34163     -3.3486 3.46548e-05
        9024    -3.34201     -3.3486 3.46587e-05
        9025    -3.34225     -3.3486  3.4662e-05
        9026    -3.34249     -3.3486 3.46647e-05
        9027    -3.34245    -3.34859 3.46676e-05
        9028    -3.34272    -3.34859 3.46698e-05
        9029    -3.34284    -3.34859 3.46718e-05
        9030    -3.34313    -3.34859 3.46733e-05
        9031    -3.34342    -3.34859 3.46742e-05
        9032    -3.34357    -3.34859 3.46748e-05
        9033    -3.34374    -3.34859 3.46751e-05
        9034    -3.34391    -3.34859 3.46751e-05
        9035    -3.34409    -3.34859 3.46749e-05
        9036    -3.34443    -3.34859 3.46741e-05
        9037    -3.34463    -3.34859  3.4673e-05
        9038    -3.34468    -3.34859 3.46719e-05
        9039     -3.3446    -3.34859 3.46709e-05
        9040    -3.34497    -3.34859 3.46693e-05
        9041    -3.34505    -3.34859 3.46677e-05
        9042    -3.34544    -3.34859 3.46656e-05
        9043    -3.34583    -3.34859 3.46631e-05
        9044    -3.34593    -3.34859 3.46606e-05
        9045    -3.34633    -3.34859 3.46576e-05
        9046    -3.34643    -3.34859 3.46546e-05
        9047    -3.34654    -3.34859 3.46515e-05
        9048    -3.34696    -3.34859 3.46482e-05
        9049    -3.34722    -3.34859 3.46446e-05
        9050    -3.34734    -3.34859 3.46411e-05
        9051    -3.34776    -3.34859 3.46374e-05
        9052    -3.34802    -3.34859 3.46336e-05
        9053    -3.34799    -3.34858 3.46299e-05
        9054    -3.34795    -3.34858 3.46261e-05
        9055    -3.34806    -3.34858 3.46223e-05
        9056    -3.34862    -3.34858 3.46185e-05
        9057    -3.34888    -3.34858 3.46147e-05
        9058    -3.34883    -3.34858 3.46109e-05
        9059    -3.34907    -3.34858 3.46071e-05
        9060    -3.34901    -3.34858 3.46033e-05
        9061    -3.34925    -3.34859 3.45996e-05
        9062    -3.34947    -3.34859 3.45959e-05
        9063    -3.34969    -3.34859 3.45923e-05
        9064    -3.34961    -3.34859 3.45887e-05
        9065    -3.34981    -3.34859 3.45851e-05
        9066    -3.35031    -3.34859 3.45818e-05
        9067    -3.35065    -3.34859 3.45788e-05
        9068    -3.35052    -3.34859 3.45756e-05
        9069    -3.35054    -3.34859 3.45725e-05
        9070    -3.35025    -3.34859 3.45691e-05
        9071    -3.35054    -3.34859  3.4566e-05
        9072    -3.35068    -3.34859  3.4563e-05
        9073    -3.35096    -3.34859 3.45601e-05
        9074    -3.35123    -3.34859 3.45575e-05
        9075    -3.35133    -3.34859 3.45551e-05
        9076    -3.35143    -3.34859 3.45527e-05
        9077    -3.35182    -3.34859 3.45507e-05
        9078    -3.35174    -3.34859 3.45486e-05
        9079     -3.3515    -3.34859 3.45463e-05
        9080    -3.35155    -3.34859 3.45441e-05
        9081     -3.3516    -3.34859 3.45418e-05
        9082    -3.35178    -3.34859 3.45398e-05
        9083     -3.3518    -3.34859 3.45378e-05
        9084    -3.35227    -3.34859 3.45364e-05
        9085    -3.35227    -3.34859  3.4535e-05
        9086    -3.35212    -3.34859 3.45334e-05
        9087    -3.35225    -3.34859 3.45319e-05
        9088    -3.35208    -3.34859 3.45302e-05
        9089    -3.35249    -3.34859 3.45291e-05
        9090    -3.35245    -3.34859 3.45279e-05
        9091    -3.35225    -3.34859 3.45265e-05
        9092    -3.35189    -3.34859 3.45246e-05
        9093    -3.35167    -3.34859 3.45224e-05
        9094    -3.35175    -3.34859 3.45204e-05
        9095    -3.35152     -3.3486 3.45181e-05
        9096    -3.35143     -3.3486 3.45157e-05
        9097    -3.35089     -3.3486 3.45128e-05
        9098    -3.35064     -3.3486 3.45098e-05
        9099    -3.35053     -3.3486 3.45066e-05
        9100    -3.35058     -3.3486 3.45035e-05
        9101    -3.35016     -3.3486 3.45002e-05
        9102    -3.34989     -3.3486 3.44967e-05
        9103    -3.34992     -3.3486 3.44932e-05
        9104    -3.34994     -3.3486 3.44897e-05
        9105    -3.34981     -3.3486 3.44862e-05
        9106    -3.34968     -3.3486 3.44826e-05
        9107    -3.34939     -3.3486 3.44789e-05
        9108    -3.34925     -3.3486 3.44752e-05
        9109    -3.34911     -3.3486 3.44715e-05
        9110    -3.34912     -3.3486 3.44677e-05
        9111    -3.34928     -3.3486  3.4464e-05
        9112    -3.34944     -3.3486 3.44604e-05
        9113    -3.34944     -3.3486 3.44567e-05
        9114     -3.3496     -3.3486 3.44531e-05
        9115      -3.349     -3.3486 3.44493e-05
        9116    -3.34825     -3.3486 3.44456e-05
        9117    -3.34811     -3.3486 3.44419e-05
        9118    -3.34766     -3.3486 3.44382e-05
        9119    -3.34752     -3.3486 3.44347e-05
        9120    -3.34707     -3.3486 3.44313e-05
        9121    -3.34708     -3.3486 3.44279e-05
        9122    -3.34709     -3.3486 3.44245e-05
        9123    -3.34695     -3.3486 3.44212e-05
        9124    -3.34712     -3.3486 3.44178e-05
        9125    -3.34743     -3.3486 3.44143e-05
        9126      -3.347     -3.3486  3.4411e-05
        9127    -3.34702     -3.3486 3.44076e-05
        9128    -3.34689     -3.3486 3.44044e-05
        9129    -3.34676     -3.3486 3.44012e-05
        9130    -3.34679     -3.3486  3.4398e-05
        9131    -3.34682     -3.3486 3.43948e-05
        9132    -3.34685     -3.3486 3.43916e-05
        9133    -3.34658     -3.3486 3.43885e-05
        9134    -3.34646    -3.34859 3.43855e-05
        9135    -3.34634    -3.34859 3.43827e-05
        9136    -3.34653    -3.34859 3.43796e-05
        9137    -3.34642    -3.34859 3.43767e-05
        9138    -3.34646    -3.34859 3.43737e-05
        9139    -3.34651    -3.34859 3.43707e-05
        9140    -3.34671    -3.34859 3.43676e-05
        9141    -3.34691    -3.34859 3.43643e-05
        9142    -3.34711    -3.34859 3.43609e-05
        9143    -3.34686    -3.34859 3.43577e-05
        9144    -3.34677    -3.34859 3.43545e-05
        9145    -3.34653    -3.34859 3.43515e-05
        9146    -3.34643    -3.34859 3.43486e-05
        9147    -3.34635    -3.34859 3.43457e-05
        9148    -3.34641    -3.34859 3.43428e-05
        9149    -3.34633    -3.34859 3.43399e-05
        9150    -3.34655    -3.34859 3.43369e-05
        9151    -3.34632    -3.34859  3.4334e-05
        9152    -3.34609    -3.34859 3.43314e-05
        9153    -3.34601    -3.34859 3.43288e-05
        9154    -3.34579    -3.34859 3.43264e-05
        9155    -3.34602    -3.34859 3.43238e-05
        9156    -3.34566    -3.34859 3.43215e-05
        9157    -3.34529    -3.34859 3.43197e-05
        9158    -3.34538    -3.34859 3.43177e-05
        9159    -3.34533    -3.34859 3.43158e-05
        9160    -3.34482    -3.34859 3.43145e-05
        9161    -3.34477    -3.34859 3.43133e-05
        9162    -3.34443    -3.34859 3.43125e-05
        9163    -3.34409    -3.34859 3.43123e-05
        9164     -3.3442    -3.34859 3.43119e-05
        9165    -3.34418    -3.34859 3.43115e-05
        9166    -3.34415    -3.34859 3.43112e-05
        9167    -3.34444    -3.34858 3.43105e-05
        9168    -3.34427    -3.34858 3.43099e-05
        9169    -3.34426    -3.34858 3.43094e-05
        9170    -3.34457    -3.34858 3.43085e-05
        9171    -3.34442    -3.34858 3.43077e-05
        9172    -3.34443    -3.34858  3.4307e-05
        9173    -3.34445    -3.34858 3.43062e-05
        9174    -3.34448    -3.34858 3.43054e-05
        9175    -3.34436    -3.34858 3.43047e-05
        9176    -3.34455    -3.34858 3.43038e-05
        9177    -3.34429    -3.34858 3.43033e-05
        9178     -3.3448    -3.34858  3.4302e-05
        9179    -3.34501    -3.34858 3.43005e-05
        9180    -3.34492    -3.34858 3.42991e-05
        9181    -3.34484    -3.34858 3.42977e-05
        9182    -3.34492    -3.34858 3.42963e-05
        9183    -3.34501    -3.34858 3.42948e-05
        9184     -3.3451    -3.34858 3.42931e-05
        9185    -3.34505    -3.34858 3.42915e-05
        9186     -3.3453    -3.34858 3.42897e-05
        9187     -3.3454    -3.34858 3.42877e-05
        9188    -3.34581    -3.34858 3.42853e-05
        9189    -3.34608    -3.34858 3.42826e-05
        9190    -3.34634    -3.34858 3.42798e-05
        9191    -3.34676    -3.34858 3.42766e-05
        9192    -3.34688    -3.34858 3.42734e-05
        9193    -3.34716    -3.34858   3.427e-05
        9194    -3.34713    -3.34857 3.42666e-05
        9195     -3.3471    -3.34857 3.42633e-05
        9196    -3.34707    -3.34857 3.42599e-05
        9197    -3.34795    -3.34857 3.42563e-05
        9198    -3.34822    -3.34857 3.42526e-05
        9199    -3.34803    -3.34857 3.42489e-05
        9200    -3.34815    -3.34857 3.42452e-05
        9201    -3.34826    -3.34857 3.42415e-05
        9202    -3.34867    -3.34857 3.42378e-05
        9203    -3.34892    -3.34857 3.42341e-05
        9204    -3.34932    -3.34857 3.42304e-05
        9205    -3.34956    -3.34857 3.42269e-05
        9206     -3.3498    -3.34857 3.42234e-05
        9207    -3.35004    -3.34857 3.42201e-05
        9208    -3.34951    -3.34858 3.42165e-05
        9209    -3.34943    -3.34858 3.42129e-05
        9210    -3.34965    -3.34858 3.42094e-05
        9211    -3.34986    -3.34858  3.4206e-05
        9212    -3.34976    -3.34858 3.42025e-05
        9213    -3.35026    -3.34858 3.41993e-05
        9214       -3.35    -3.34858 3.41959e-05
        9215    -3.35019    -3.34858 3.41927e-05
        9216    -3.35037    -3.34858 3.41895e-05
        9217    -3.35025    -3.34858 3.41863e-05
        9218    -3.35057    -3.34858 3.41833e-05
        9219    -3.35119    -3.34858 3.41807e-05
        9220     -3.3512    -3.34858 3.41782e-05
        9221    -3.35121    -3.34858 3.41757e-05
        9222    -3.35121    -3.34858 3.41732e-05
        9223    -3.35121    -3.34858 3.41706e-05
        9224     -3.3512    -3.34858 3.41681e-05
        9225    -3.35119    -3.34858 3.41656e-05
        9226    -3.35072    -3.34858 3.41627e-05
        9227    -3.35056    -3.34858 3.41597e-05
        9228    -3.35039    -3.34858 3.41565e-05
        9229    -3.35067    -3.34858 3.41536e-05
        9230    -3.35065    -3.34858 3.41506e-05
        9231    -3.35047    -3.34858 3.41475e-05
        9232     -3.3506    -3.34858 3.41445e-05
        9233    -3.35087    -3.34858 3.41417e-05
        9234    -3.35084    -3.34858 3.41389e-05
        9235    -3.35066    -3.34858 3.41359e-05
        9236    -3.35063    -3.34858  3.4133e-05
        9237     -3.3509    -3.34858 3.41302e-05
        9238    -3.35101    -3.34858 3.41275e-05
        9239    -3.35128    -3.34858 3.41251e-05
        9240    -3.35125    -3.34858 3.41226e-05
        9241    -3.35121    -3.34858 3.41201e-05
        9242    -3.35118    -3.34858 3.41175e-05
        9243    -3.35114    -3.34858  3.4115e-05
        9244    -3.35111    -3.34858 3.41124e-05
        9245    -3.35107    -3.34858 3.41098e-05
        9246    -3.35089    -3.34858  3.4107e-05
        9247    -3.35085    -3.34858 3.41042e-05
        9248    -3.35082    -3.34858 3.41013e-05
        9249    -3.35078    -3.34858 3.40985e-05
        9250     -3.3509    -3.34858 3.40957e-05
        9251    -3.35087    -3.34859 3.40929e-05
        9252    -3.35083    -3.34859 3.40901e-05
        9253    -3.35095    -3.34859 3.40874e-05
        9254    -3.35107    -3.34859 3.40847e-05
        9255    -3.35088    -3.34859  3.4082e-05
        9256      -3.351    -3.34859 3.40793e-05
        9257    -3.35143    -3.34859  3.4077e-05
        9258     -3.3517    -3.34859  3.4075e-05
        9259    -3.35167    -3.34859 3.40729e-05
        9260    -3.35179    -3.34859  3.4071e-05
        9261    -3.35176    -3.34859  3.4069e-05
        9262    -3.35159    -3.34859 3.40669e-05
        9263    -3.35141    -3.34859 3.40646e-05
        9264    -3.35123    -3.34859 3.40621e-05
        9265    -3.35151    -3.34859 3.40599e-05
        9266    -3.35133    -3.34859 3.40575e-05
        9267    -3.35116    -3.34859 3.40549e-05
        9268    -3.35098    -3.34859 3.40522e-05
        9269    -3.35066    -3.34859 3.40493e-05
        9270    -3.35079    -3.34859 3.40465e-05
        9271    -3.35032    -3.34859 3.40433e-05
        9272    -3.35045    -3.34859 3.40402e-05
        9273    -3.35044    -3.34859 3.40371e-05
        9274    -3.35027    -3.34859 3.40339e-05
        9275    -3.35041    -3.34859 3.40308e-05
        9276    -3.35039    -3.34859 3.40277e-05
        9277    -3.35083    -3.34859 3.40249e-05
        9278    -3.35097    -3.34859 3.40222e-05
        9279    -3.35096    -3.34859 3.40195e-05
        9280     -3.3511    -3.34859 3.40169e-05
        9281    -3.35094    -3.34859 3.40142e-05
        9282    -3.35078    -3.34859 3.40113e-05
        9283    -3.35063    -3.34859 3.40084e-05
        9284    -3.35062    -3.34859 3.40054e-05
        9285    -3.35077    -3.34859 3.40026e-05
        9286    -3.35091    -3.34859 3.39998e-05
        9287    -3.35091    -3.34859 3.39971e-05
        9288    -3.35121    -3.34859 3.39946e-05
        9289    -3.35136    -3.34859 3.39922e-05
        9290    -3.35121     -3.3486 3.39897e-05
        9291    -3.35106     -3.3486 3.39871e-05
        9292    -3.35106     -3.3486 3.39845e-05
        9293    -3.35106     -3.3486 3.39819e-05
        9294    -3.35092     -3.3486 3.39791e-05
        9295    -3.35092     -3.3486 3.39764e-05
        9296    -3.35077     -3.3486 3.39736e-05
        9297    -3.35078     -3.3486 3.39707e-05
        9298    -3.35078     -3.3486 3.39679e-05
        9299    -3.35079     -3.3486  3.3965e-05
        9300    -3.35095     -3.3486 3.39623e-05
        9301    -3.35126     -3.3486 3.39599e-05
        9302    -3.35112     -3.3486 3.39573e-05
        9303    -3.35097     -3.3486 3.39546e-05
        9304    -3.35114     -3.3486 3.39521e-05
        9305    -3.35084     -3.3486 3.39493e-05
        9306    -3.35116     -3.3486 3.39467e-05
        9307    -3.35147     -3.3486 3.39445e-05
        9308    -3.35148     -3.3486 3.39423e-05
        9309    -3.35134     -3.3486 3.39399e-05
        9310     -3.3512     -3.3486 3.39374e-05
        9311    -3.35122     -3.3486 3.39349e-05
        9312    -3.35093     -3.3486 3.39322e-05
        9313    -3.35124     -3.3486 3.39297e-05
        9314    -3.35095     -3.3486  3.3927e-05
        9315    -3.35082     -3.3486 3.39242e-05
        9316    -3.35083     -3.3486 3.39214e-05
        9317      -3.351     -3.3486 3.39187e-05
        9318    -3.35086     -3.3486  3.3916e-05
        9319    -3.35072     -3.3486 3.39131e-05
        9320    -3.35074     -3.3486 3.39102e-05
        9321     -3.3509     -3.3486 3.39075e-05
        9322    -3.35092     -3.3486 3.39048e-05
        9323    -3.35109     -3.3486 3.39022e-05
        9324     -3.3511     -3.3486 3.38996e-05
        9325    -3.35142     -3.3486 3.38973e-05
        9326    -3.35143     -3.3486  3.3895e-05
        9327     -3.3516     -3.3486 3.38929e-05
        9328    -3.35161    -3.34861 3.38908e-05
        9329    -3.35178    -3.34861 3.38889e-05
        9330    -3.35194    -3.34861 3.38871e-05
        9331    -3.35211    -3.34861 3.38856e-05
        9332    -3.35227    -3.34861 3.38842e-05
        9333    -3.35228    -3.34861 3.38829e-05
        9334    -3.35199    -3.34861 3.38812e-05
        9335    -3.35185    -3.34861 3.38793e-05
        9336    -3.35231    -3.34861  3.3878e-05
        9337    -3.35262    -3.34861 3.38771e-05
        9338    -3.35263    -3.34861 3.38762e-05
        9339    -3.35264    -3.34861 3.38754e-05
        9340    -3.35219    -3.34861 3.38739e-05
        9341    -3.35235    -3.34861 3.38727e-05
        9342    -3.35251    -3.34861 3.38716e-05
        9343    -3.35266    -3.34861 3.38707e-05
        9344    -3.35236    -3.34861 3.38695e-05
        9345    -3.35251    -3.34861 3.38684e-05
        9346    -3.35236    -3.34861 3.38672e-05
        9347    -3.35266    -3.34861 3.38663e-05
        9348    -3.35251    -3.34861 3.38653e-05
        9349    -3.35281    -3.34861 3.38646e-05
        9350    -3.35295    -3.34861 3.38642e-05
        9351    -3.35294    -3.34861 3.38637e-05
        9352    -3.35309    -3.34862 3.38635e-05
        9353    -3.35262    -3.34862 3.38626e-05
        9354    -3.35291    -3.34862 3.38621e-05
        9355    -3.35305    -3.34862 3.38618e-05
        9356    -3.35304    -3.34862 3.38615e-05
        9357    -3.35302    -3.34862 3.38611e-05
        9358    -3.35331    -3.34862 3.38612e-05
        9359    -3.35329    -3.34862 3.38613e-05
        9360    -3.35328    -3.34862 3.38613e-05
        9361     -3.3531    -3.34862 3.38611e-05
        9362    -3.35308    -3.34862 3.38608e-05
        9363    -3.35261    -3.34862 3.38599e-05
        9364    -3.35228    -3.34862 3.38585e-05
        9365    -3.35181    -3.34862 3.38566e-05
        9366    -3.35193    -3.34862 3.38549e-05
        9367    -3.35175    -3.34862 3.38529e-05
        9368    -3.35158    -3.34862 3.38508e-05
        9369    -3.35185    -3.34862 3.38489e-05
        9370    -3.35182    -3.34862  3.3847e-05
        9371    -3.35164    -3.34862 3.38449e-05
        9372    -3.35131    -3.34862 3.38425e-05
        9373    -3.35143    -3.34862 3.38402e-05
        9374     -3.3511    -3.34862 3.38377e-05
        9375    -3.35107    -3.34862  3.3835e-05
        9376    -3.35088    -3.34862 3.38323e-05
        9377    -3.35085    -3.34862 3.38295e-05
        9378    -3.35067    -3.34862 3.38266e-05
        9379    -3.35049    -3.34863 3.38236e-05
        9380    -3.35045    -3.34863 3.38205e-05
        9381    -3.35042    -3.34863 3.38175e-05
        9382    -3.35024    -3.34863 3.38143e-05
        9383    -3.35006    -3.34863 3.38111e-05
        9384    -3.35003    -3.34863 3.38078e-05
        9385    -3.35015    -3.34863 3.38046e-05
        9386    -3.34997    -3.34863 3.38013e-05
        9387    -3.34994    -3.34863  3.3798e-05
        9388    -3.35006    -3.34863 3.37947e-05
        9389    -3.35034    -3.34863 3.37916e-05
        9390    -3.35031    -3.34863 3.37885e-05
        9391    -3.35013    -3.34863 3.37853e-05
        9392    -3.35011    -3.34863  3.3782e-05
        9393    -3.35038    -3.34863 3.37789e-05
        9394    -3.35081    -3.34863 3.37762e-05
        9395    -3.35079    -3.34863 3.37733e-05
        9396    -3.35092    -3.34863 3.37706e-05
        9397    -3.35044    -3.34863 3.37676e-05
        9398    -3.35012    -3.34863 3.37644e-05
        9399     -3.3504    -3.34863 3.37613e-05
        9400    -3.35069    -3.34863 3.37584e-05
        9401    -3.35052    -3.34863 3.37554e-05
        9402    -3.35065    -3.34863 3.37525e-05
        9403    -3.35064    -3.34863 3.37496e-05
        9404    -3.35077    -3.34863 3.37468e-05
        9405    -3.35076    -3.34863  3.3744e-05
        9406     -3.3506    -3.34863  3.3741e-05
        9407    -3.35028    -3.34863 3.37379e-05
        9408    -3.35027    -3.34863 3.37348e-05
        9409    -3.35026    -3.34863 3.37316e-05
        9410    -3.35025    -3.34863 3.37285e-05
        9411    -3.34994    -3.34863 3.37252e-05
        9412    -3.34993    -3.34863 3.37219e-05
        9413    -3.35007    -3.34863 3.37186e-05
        9414    -3.35022    -3.34863 3.37155e-05
        9415    -3.34991    -3.34863 3.37122e-05
        9416    -3.34976    -3.34863 3.37088e-05
        9417     -3.3496    -3.34863 3.37054e-05
        9418    -3.34945    -3.34863 3.37019e-05
        9419     -3.3496    -3.34863 3.36985e-05
        9420    -3.34975    -3.34863 3.36951e-05
        9421    -3.34945    -3.34863 3.36917e-05
        9422    -3.34915    -3.34863 3.36881e-05
        9423      -3.349    -3.34863 3.36846e-05
        9424    -3.34915    -3.34863  3.3681e-05
        9425    -3.34961    -3.34863 3.36776e-05
        9426    -3.34962    -3.34863 3.36742e-05
        9427    -3.34993    -3.34863 3.36709e-05
        9428    -3.35024    -3.34863 3.36678e-05
        9429     -3.3504    -3.34863 3.36647e-05
        9430    -3.35026    -3.34863 3.36616e-05
        9431    -3.34967    -3.34863 3.36582e-05
        9432    -3.35014    -3.34863  3.3655e-05
        9433    -3.35031    -3.34863 3.36519e-05
        9434    -3.35033    -3.34863 3.36489e-05
        9435    -3.35035    -3.34863 3.36458e-05
        9436    -3.35052    -3.34863 3.36428e-05
        9437    -3.35085    -3.34863 3.36401e-05
        9438    -3.35087    -3.34863 3.36373e-05
        9439     -3.3509    -3.34863 3.36346e-05
        9440    -3.35047    -3.34864 3.36316e-05
        9441     -3.3505    -3.34864 3.36286e-05
        9442    -3.35053    -3.34864 3.36257e-05
        9443    -3.35087    -3.34864  3.3623e-05
        9444    -3.35045    -3.34864 3.36199e-05
        9445    -3.35048    -3.34864 3.36169e-05
        9446    -3.34991    -3.34864 3.36137e-05
        9447    -3.34965    -3.34864 3.36103e-05
        9448    -3.34968    -3.34864 3.36069e-05
        9449    -3.34942    -3.34864 3.36034e-05
        9450    -3.34946    -3.34864    3.36e-05
        9451    -3.34935    -3.34864 3.35965e-05
        9452    -3.34954    -3.34864 3.35931e-05
        9453    -3.34973    -3.34864 3.35898e-05
        9454    -3.35007    -3.34864 3.35865e-05
        9455    -3.34966    -3.34864 3.35832e-05
        9456       -3.35    -3.34864 3.35799e-05
        9457    -3.34989    -3.34864 3.35766e-05
        9458    -3.35008    -3.34864 3.35734e-05
        9459    -3.35012    -3.34864 3.35703e-05
        9460    -3.35016    -3.34864 3.35671e-05
        9461    -3.35005    -3.34864 3.35639e-05
        9462    -3.35008    -3.34864 3.35607e-05
        9463    -3.34996    -3.34864 3.35574e-05
        9464    -3.34985    -3.34864 3.35541e-05
        9465    -3.35018    -3.34864  3.3551e-05
        9466    -3.35021    -3.34864 3.35478e-05
        9467    -3.35054    -3.34864 3.35449e-05
        9468    -3.35012    -3.34864 3.35417e-05
        9469    -3.35014    -3.34864 3.35385e-05
        9470    -3.35032    -3.34864 3.35355e-05
        9471    -3.35049    -3.34864 3.35325e-05
        9472    -3.35066    -3.34864 3.35296e-05
        9473    -3.35038    -3.34864 3.35266e-05
        9474    -3.34994    -3.34864 3.35233e-05
        9475     -3.3498    -3.34864   3.352e-05
        9476    -3.34996    -3.34864 3.35168e-05
        9477    -3.34997    -3.34864 3.35135e-05
        9478    -3.35028    -3.34864 3.35105e-05
        9479    -3.35014    -3.34864 3.35073e-05
        9480     -3.3506    -3.34864 3.35044e-05
        9481    -3.35045    -3.34864 3.35014e-05
        9482     -3.3503    -3.34864 3.34983e-05
        9483     -3.3503    -3.34864 3.34952e-05
        9484    -3.34999    -3.34864  3.3492e-05
        9485    -3.35014    -3.34864 3.34889e-05
        9486    -3.35044    -3.34864 3.34859e-05
        9487    -3.35058    -3.34864  3.3483e-05
        9488    -3.35043    -3.34864   3.348e-05
        9489    -3.35042    -3.34864 3.34769e-05
        9490    -3.35026    -3.34864 3.34739e-05
        9491     -3.3501    -3.34864 3.34707e-05
        9492     -3.3501    -3.34864 3.34675e-05
        9493    -3.35009    -3.34864 3.34643e-05
        9494    -3.34993    -3.34864 3.34611e-05
        9495    -3.34992    -3.34864 3.34578e-05
        9496    -3.35006    -3.34864 3.34546e-05
        9497    -3.35036    -3.34864 3.34516e-05
        9498     -3.3502    -3.34864 3.34485e-05
        9499     -3.3505    -3.34864 3.34455e-05
        9500     -3.3505    -3.34864 3.34426e-05
        9501    -3.35064    -3.34864 3.34397e-05
        9502    -3.35064    -3.34864 3.34369e-05
        9503    -3.35049    -3.34865 3.34339e-05
        9504    -3.35034    -3.34865 3.34309e-05
        9505     -3.3511    -3.34865 3.34283e-05
        9506    -3.35125    -3.34865 3.34259e-05
        9507     -3.3511    -3.34865 3.34234e-05
        9508    -3.35096    -3.34865 3.34208e-05
        9509    -3.35127    -3.34865 3.34184e-05
        9510    -3.35112    -3.34865 3.34159e-05
        9511    -3.35113    -3.34865 3.34134e-05
        9512    -3.35114    -3.34865 3.34109e-05
        9513    -3.35101    -3.34865 3.34083e-05
        9514    -3.35117    -3.34865 3.34059e-05
        9515    -3.35104    -3.34865 3.34033e-05
        9516     -3.3512    -3.34865 3.34009e-05
        9517    -3.35137    -3.34865 3.33986e-05
        9518    -3.35124    -3.34865 3.33962e-05
        9519    -3.35141    -3.34865  3.3394e-05
        9520    -3.35143    -3.34865 3.33917e-05
        9521    -3.35175    -3.34865 3.33898e-05
        9522    -3.35192    -3.34865 3.33881e-05
