#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         496    -5.53828    -5.74736   0.0142769
         497    -5.53828    -5.74694   0.0142544
         498    -5.53799    -5.74652    0.014232
         499    -5.53773     -5.7461   0.0142096
         500    -5.53764    -5.74569   0.0141873
         501    -5.53757    -5.74527    0.014165
         502    -5.53753    -5.74486   0.0141429
         503    -5.53751    -5.74445   0.0141208
         504    -5.53781    -5.74404   0.0140987
         505    -5.53799    -5.74363   0.0140767
         506     -5.5376    -5.74322   0.0140547
         507    -5.53707    -5.74281   0.0140329
         508    -5.53673    -5.74241   0.0140111
         509    -5.53687      -5.742   0.0139894
         510    -5.53703     -5.7416   0.0139678
         511    -5.53707     -5.7412   0.0139462
         512    -5.53744     -5.7408   0.0139246
         513    -5.53769    -5.74041   0.0139031
         514    -5.53812    -5.74002   0.0138816
         515    -5.53843    -5.73962   0.0138602
         516    -5.53877    -5.73923   0.0138388
         517    -5.53914    -5.73885   0.0138174
         518    -5.53954    -5.73846   0.0137961
         519    -5.54013    -5.73808   0.0137748
         520    -5.54089     -5.7377   0.0137535
         521    -5.54139    -5.73732   0.0137323
         522    -5.54206    -5.73695   0.0137111
         523    -5.54246    -5.73658   0.0136899
         524     -5.5429    -5.73621   0.0136688
         525    -5.54336    -5.73584   0.0136477
         526    -5.54386    -5.73548   0.0136266
         527    -5.54469    -5.73511   0.0136056
         528    -5.54525    -5.73475   0.0135845
         529    -5.54583     -5.7344   0.0135636
         530     -5.5466    -5.73404   0.0135426
         531    -5.54755    -5.73369   0.0135216
         532    -5.54822    -5.73334   0.0135007
         533    -5.54922      -5.733   0.0134798
         534    -5.55025    -5.73266   0.0134589
         535    -5.55116    -5.73232    0.013438
         536    -5.55224    -5.73198   0.0134172
         537    -5.55289    -5.73165   0.0133963
         538    -5.55357    -5.73132   0.0133755
         539    -5.55458    -5.73099   0.0133547
         540     -5.5556    -5.73066   0.0133339
         541    -5.55665    -5.73034   0.0133132
         542    -5.55772    -5.73002   0.0132924
         543    -5.55865    -5.72971   0.0132717
         544    -5.55945    -5.72939    0.013251
         545    -5.56058    -5.72909   0.0132303
         546    -5.56156    -5.72878   0.0132096
         547    -5.56287    -5.72847   0.0131889
         548    -5.56388    -5.72817   0.0131683
         549    -5.56522    -5.72788   0.0131476
         550    -5.56686    -5.72758    0.013127
         551    -5.56806     -5.7273   0.0131064
         552    -5.56928    -5.72701   0.0130857
         553    -5.57035    -5.72673   0.0130652
         554    -5.57157    -5.72645   0.0130446
         555    -5.57281    -5.72617    0.013024
         556    -5.57405     -5.7259   0.0130035
         557    -5.57529    -5.72563   0.0129829
         558    -5.57653    -5.72536   0.0129624
         559    -5.57763    -5.72509   0.0129419
         560    -5.57888    -5.72483   0.0129214
         561    -5.58012    -5.72457    0.012901
         562    -5.58137    -5.72432   0.0128805
         563    -5.58276    -5.72407   0.0128601
         564    -5.58415    -5.72382   0.0128397
         565    -5.58538    -5.72358   0.0128193
         566    -5.58675    -5.72333   0.0127989
         567    -5.58812    -5.72309   0.0127786
         568    -5.58949    -5.72286   0.0127583
         569    -5.59084    -5.72263   0.0127379
         570    -5.59203     -5.7224   0.0127177
         571    -5.59337    -5.72217   0.0126974
         572    -5.59454    -5.72195   0.0126772
         573     -5.5957    -5.72173   0.0126569
         574    -5.59654    -5.72151   0.0126368
         575    -5.59752     -5.7213   0.0126166
         576    -5.59849    -5.72108   0.0125965
         577    -5.59974    -5.72087   0.0125765
         578    -5.60068    -5.72066   0.0125564
         579     -5.6016    -5.72046   0.0125364
         580     -5.6025    -5.72025   0.0125164
         581    -5.60324    -5.72005   0.0124965
         582    -5.60426    -5.71985   0.0124766
         583    -5.60511    -5.71966   0.0124568
         584    -5.60609    -5.71946    0.012437
         585    -5.60736    -5.71927   0.0124172
         586     -5.6083    -5.71908   0.0123974
         587    -5.60953     -5.7189   0.0123777
         588    -5.61058    -5.71871   0.0123581
         589    -5.61161    -5.71853   0.0123384
         590    -5.61247    -5.71835   0.0123188
         591    -5.61331    -5.71817   0.0122992
         592    -5.61428      -5.718   0.0122797
         593    -5.61507    -5.71782   0.0122602
         594     -5.6157    -5.71765   0.0122408
         595    -5.61645    -5.71748   0.0122214
         596    -5.61702    -5.71731   0.0122021
         597    -5.61818    -5.71715   0.0121828
         598    -5.61887    -5.71698   0.0121635
         599    -5.61953    -5.71682   0.0121443
         600    -5.62001    -5.71666   0.0121251
         601    -5.62062     -5.7165    0.012106
         602    -5.62121    -5.71634   0.0120869
         603    -5.62177    -5.71618   0.0120679
         604    -5.62216    -5.71603   0.0120489
         605    -5.62268    -5.71587     0.01203
         606    -5.62317    -5.71572   0.0120111
         607    -5.62379    -5.71557   0.0119923
         608    -5.62408    -5.71542   0.0119735
         609     -5.6245    -5.71527   0.0119548
         610    -5.62535    -5.71512   0.0119361
         611    -5.62572    -5.71498   0.0119174
         612    -5.62606    -5.71483   0.0118988
         613    -5.62638    -5.71469   0.0118803
         614    -5.62653    -5.71454   0.0118618
         615    -5.62665     -5.7144   0.0118434
         616    -5.62719    -5.71426    0.011825
         617    -5.62742    -5.71412   0.0118067
         618    -5.62762    -5.71398   0.0117884
         619    -5.62779    -5.71384   0.0117702
         620    -5.62809     -5.7137    0.011752
         621    -5.62852    -5.71356   0.0117339
         622    -5.62847    -5.71343   0.0117158
         623    -5.62855    -5.71329   0.0116978
         624    -5.62875    -5.71315   0.0116799
         625    -5.62879    -5.71302   0.0116619
         626    -5.62879    -5.71288   0.0116441
         627    -5.62878    -5.71275   0.0116263
         628    -5.62859    -5.71262   0.0116086
         629    -5.62837    -5.71248   0.0115909
         630    -5.62828    -5.71235   0.0115732
         631    -5.62833    -5.71222   0.0115557
