#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
       10860      1728.3     1695.74    0.919003
       10861     1729.91     1695.74    0.918924
       10862     1731.49     1695.75    0.918845
       10863     1733.66     1695.75    0.918767
       10864     1736.02     1695.75     0.91869
       10865     1737.71     1695.76    0.918614
       10866        1740     1695.76    0.918538
       10867     1741.62     1695.77    0.918463
       10868     1743.21     1695.77    0.918389
       10869     1744.55     1695.78    0.918316
       10870     1746.26     1695.78    0.918243
       10871     1747.93     1695.79    0.918171
       10872     1749.14     1695.79      0.9181
       10873     1749.89     1695.79    0.918029
       10874     1751.42      1695.8    0.917958
       10875     1752.69     1695.81    0.917889
       10876      1753.7     1695.81     0.91782
       10877     1755.08     1695.82    0.917752
       10878     1756.19     1695.82    0.917684
       10879     1757.25     1695.83    0.917617
       10880     1758.25     1695.83    0.917551
       10881      1759.2     1695.84    0.917485
       10882     1759.87     1695.84    0.917419
       10883      1760.9     1695.85    0.917355
       10884     1761.67     1695.86     0.91729
       10885     1762.37     1695.86    0.917226
       10886     1763.42     1695.87    0.917163
       10887     1763.99     1695.88      0.9171
       10888      1764.5     1695.88    0.917038
       10889     1765.36     1695.89    0.916976
       10890     1766.36     1695.89    0.916914
       10891     1766.67      1695.9    0.916853
       10892     1767.33     1695.91    0.916792
       10893     1767.51     1695.91    0.916732
       10894     1767.82     1695.92    0.916671
       10895     1767.66     1695.93    0.916611
       10896     1767.63     1695.93     0.91655
       10897     1767.96     1695.94     0.91649
       10898     1767.59     1695.95     0.91643
       10899     1767.36     1695.95    0.916369
       10900     1766.65     1695.96    0.916308
       10901     1766.29     1695.97    0.916246
       10902     1765.87     1695.97    0.916185
       10903     1765.38     1695.98    0.916123
       10904     1764.83     1695.99    0.916061
       10905     1764.42     1695.99    0.915998
       10906     1763.74        1696    0.915935
       10907     1763.21        1696    0.915872
       10908     1762.41     1696.01    0.915808
       10909     1761.55     1696.02    0.915744
       10910     1761.47     1696.02     0.91568
       10911     1760.91     1696.03    0.915615
       10912     1759.88     1696.03     0.91555
       10913     1758.38     1696.04    0.915484
       10914     1757.04     1696.05    0.915417
       10915     1756.27     1696.05     0.91535
       10916     1755.04     1696.06    0.915282
       10917     1753.76     1696.06    0.915213
       10918     1752.44     1696.07    0.915144
       10919     1751.28     1696.07    0.915074
       10920     1749.88     1696.08    0.915004
       10921     1748.23     1696.08    0.914932
       10922     1746.75     1696.09     0.91486
       10923     1745.45     1696.09    0.914788
       10924     1743.49      1696.1    0.914714
       10925     1742.34      1696.1     0.91464
       10926     1740.53      1696.1    0.914566
       10927     1738.91     1696.11     0.91449
       10928     1737.28     1696.11    0.914414
       10929     1735.62     1696.11    0.914338
       10930     1734.15     1696.12    0.914261
       10931     1732.26     1696.12    0.914183
       10932     1730.57     1696.12    0.914105
       10933     1728.45     1696.13    0.914026
       10934     1726.53     1696.13    0.913947
       10935     1725.65     1696.13    0.913867
       10936     1723.94     1696.14    0.913787
       10937     1722.03     1696.14    0.913707
       10938     1720.33     1696.14    0.913626
       10939     1718.85     1696.14    0.913545
       10940     1717.37     1696.14    0.913463
       10941     1715.71     1696.15    0.913382
       10942     1714.06     1696.15      0.9133
       10943     1712.01     1696.15    0.913217
       10944     1709.99     1696.15    0.913135
       10945     1708.82     1696.15    0.913052
       10946     1707.47     1696.15    0.912969
       10947     1705.52     1696.15    0.912886
       10948     1704.03     1696.15    0.912803
       10949     1702.36     1696.15     0.91272
       10950     1700.72     1696.16    0.912637
       10951     1699.54     1696.16    0.912553
       10952     1698.19     1696.16     0.91247
       10953     1696.89     1696.16    0.912387
       10954     1695.83     1696.16    0.912303
       10955     1694.62     1696.16     0.91222
       10956     1693.66     1696.16    0.912137
       10957     1692.76     1696.15    0.912054
       10958      1691.9     1696.15    0.911971
       10959     1690.69     1696.15    0.911887
       10960     1689.73     1696.15    0.911804
       10961     1688.63     1696.15    0.911722
       10962     1687.58     1696.15    0.911639
       10963      1686.6     1696.15    0.911556
       10964     1686.09     1696.15    0.911473
       10965     1685.43     1696.15    0.911391
       10966     1684.84     1696.15    0.911308
       10967     1684.52     1696.15    0.911226
       10968     1683.43     1696.15    0.911143
       10969     1682.82     1696.14    0.911061
       10970     1682.07     1696.14    0.910979
       10971     1681.59     1696.14    0.910897
       10972     1680.98     1696.14    0.910815
       10973     1681.26     1696.14    0.910733
       10974     1680.98     1696.14    0.910651
       10975     1680.78     1696.14    0.910569
       10976     1681.05     1696.14    0.910487
       10977     1681.19     1696.13    0.910405
       10978      1681.6     1696.13    0.910323
       10979     1681.87     1696.13    0.910241
       10980     1682.42     1696.13    0.910159
       10981     1682.21     1696.13    0.910077
       10982      1683.1     1696.13    0.909995
       10983     1683.64     1696.13    0.909913
       10984     1684.04     1696.13    0.909831
       10985      1684.1     1696.12    0.909749
       10986     1684.63     1696.12    0.909666
       10987     1685.64     1696.12    0.909584
       10988     1686.51     1696.12    0.909502
       10989     1687.44     1696.12    0.909419
       10990     1688.44     1696.12    0.909337
       10991     1689.29     1696.12    0.909254
       10992     1690.62     1696.12    0.909172
       10993        1692     1696.12    0.909089
       10994     1693.24     1696.12    0.909006
       10995     1695.15     1696.12    0.908924
       10996     1696.71     1696.12    0.908841
       10997     1698.11     1696.12    0.908759
       10998     1699.35     1696.12    0.908676
       10999     1700.65     1696.12    0.908593
       11000        1702     1696.12    0.908511
       11001     1703.81     1696.12    0.908429
       11002     1705.46     1696.12    0.908346
       11003     1707.37     1696.12    0.908264
       11004     1709.32     1696.12    0.908183
       11005     1711.31     1696.12    0.908101
       11006     1713.14     1696.13     0.90802
       11007     1715.01     1696.13    0.907939
       11008     1716.91     1696.13    0.907859
       11009     1719.06     1696.13    0.907779
       11010     1721.04     1696.13    0.907699
       11011     1722.85     1696.14     0.90762
       11012     1724.89     1696.14    0.907541
       11013     1726.96     1696.14    0.907463
       11014     1729.06     1696.14    0.907386
       11015     1731.19     1696.15    0.907309
       11016     1733.13     1696.15    0.907233
       11017      1735.3     1696.16    0.907157
       11018      1737.7     1696.16    0.907083
       11019     1739.92     1696.16    0.907009
       11020     1742.14     1696.17    0.906936
       11021     1744.39     1696.17    0.906865
       11022     1746.64     1696.18    0.906794
       11023     1748.49     1696.18    0.906724
       11024     1750.35     1696.19    0.906655
       11025     1752.63     1696.19    0.906587
       11026     1755.33      1696.2    0.906521
       11027     1757.41      1696.2    0.906456
       11028      1759.7     1696.21    0.906392
       11029     1762.19     1696.21    0.906329
       11030     1764.48     1696.22    0.906268
       11031     1766.75     1696.23    0.906209
       11032     1769.02     1696.23    0.906151
       11033     1771.07     1696.24    0.906094
       11034     1773.32     1696.25    0.906039
       11035     1775.55     1696.25    0.905985
       11036     1777.56     1696.26    0.905933
       11037     1779.76     1696.27    0.905883
       11038     1782.35     1696.28    0.905834
       11039      1784.3     1696.28    0.905787
       11040     1786.22     1696.29    0.905742
       11041     1788.52      1696.3    0.905698
       11042        1791     1696.31    0.905657
       11043     1793.25     1696.32    0.905617
       11044     1795.24     1696.33     0.90558
       11045        1797     1696.34    0.905543
       11046     1799.34     1696.35    0.905509
       11047     1801.01     1696.35    0.905477
       11048     1802.84     1696.36    0.905446
       11049     1804.42     1696.37    0.905417
       11050     1806.16     1696.38     0.90539
       11051     1807.85     1696.39    0.905364
       11052     1809.48      1696.4     0.90534
       11053     1811.26     1696.41    0.905318
       11054     1812.57     1696.43    0.905297
       11055     1814.03     1696.44    0.905277
       11056     1815.42     1696.45     0.90526
       11057     1816.95     1696.46    0.905243
       11058        1818     1696.47    0.905228
       11059     1818.98     1696.48    0.905214
       11060     1819.88     1696.49    0.905201
       11061     1821.34      1696.5    0.905189
       11062     1822.29     1696.51    0.905179
       11063     1823.17     1696.53     0.90517
       11064     1823.96     1696.54    0.905161
       11065     1824.26     1696.55    0.905153
       11066     1824.88     1696.56    0.905145
       11067      1825.2     1696.57    0.905138
       11068     1825.23     1696.58    0.905131
       11069     1825.37     1696.59    0.905124
       11070     1825.62     1696.61    0.905117
       11071     1825.78     1696.62    0.905111
       11072     1826.47     1696.63    0.905105
       11073     1826.43     1696.64    0.905099
       11074      1826.5     1696.65    0.905093
       11075     1826.26     1696.66    0.905087
       11076      1825.7     1696.68    0.905081
       11077     1825.46     1696.69    0.905074
       11078      1824.7      1696.7    0.905066
       11079     1824.26     1696.71    0.905057
       11080     1823.49     1696.72    0.905048
       11081     1822.63     1696.73    0.905037
       11082     1821.66     1696.75    0.905026
       11083     1820.17     1696.76    0.905013
       11084     1818.99     1696.77    0.904998
       11085      1817.7     1696.78    0.904983
       11086     1815.69     1696.79    0.904964
       11087     1813.99      1696.8    0.904945
       11088     1812.19     1696.81    0.904923
       11089     1810.71     1696.82    0.904899
       11090     1809.13     1696.83    0.904875
       11091     1807.04     1696.84    0.904848
       11092     1804.85     1696.85    0.904818
       11093     1802.78     1696.86    0.904787
       11094      1800.2     1696.87    0.904754
       11095     1797.74     1696.88    0.904718
       11096     1795.82     1696.89     0.90468
       11097     1793.82      1696.9    0.904641
       11098     1791.53      1696.9    0.904599
       11099     1788.75     1696.91    0.904556
       11100     1785.89     1696.92     0.90451
       11101     1783.18     1696.93    0.904462
       11102     1780.39     1696.94    0.904411
       11103     1777.76     1696.94    0.904359
       11104     1774.23     1696.95    0.904305
       11105     1771.27     1696.96    0.904248
       11106     1768.26     1696.96    0.904189
       11107        1765     1696.97    0.904129
       11108      1761.9     1696.98    0.904066
       11109     1758.55     1696.98    0.904002
       11110     1755.17     1696.99    0.903936
       11111     1751.76     1696.99    0.903868
       11112     1748.32        1697    0.903798
       11113     1745.27        1697    0.903727
       11114     1741.79        1697    0.903655
       11115     1738.71     1697.01    0.903581
       11116     1734.78     1697.01    0.903507
       11117     1731.47     1697.01    0.903431
       11118     1728.37     1697.02    0.903354
       11119     1724.85     1697.02    0.903276
       11120     1721.76     1697.02    0.903197
       11121     1718.46     1697.02    0.903118
       11122     1714.97     1697.03    0.903039
       11123     1711.28     1697.03    0.902958
       11124     1708.03     1697.03    0.902878
       11125     1704.38     1697.03    0.902797
       11126      1701.6     1697.03    0.902716
       11127     1698.63     1697.03    0.902635
       11128      1695.7     1697.03    0.902553
       11129      1692.8     1697.03    0.902472
       11130     1690.56     1697.03    0.902392
       11131     1687.74     1697.03    0.902311
       11132     1684.75     1697.03     0.90223
       11133     1681.81     1697.02     0.90215
       11134     1679.12     1697.02    0.902071
       11135     1676.07     1697.02    0.901992
       11136     1673.49     1697.02    0.901913
       11137     1670.55     1697.02    0.901835
       11138     1668.08     1697.01    0.901758
       11139     1665.25     1697.01    0.901682
       11140     1662.48     1697.01    0.901606
       11141     1659.98        1697    0.901531
       11142     1657.13        1697    0.901458
       11143     1654.14        1697    0.901385
       11144     1652.04     1696.99    0.901313
       11145     1649.59     1696.99    0.901242
       11146     1647.41     1696.98    0.901172
       11147     1645.31     1696.98    0.901103
       11148     1643.48     1696.97    0.901035
       11149     1641.52     1696.97    0.900968
       11150     1639.42     1696.96    0.900902
       11151      1637.6     1696.96    0.900837
       11152     1635.85     1696.95    0.900773
       11153     1633.76     1696.95     0.90071
       11154     1631.75     1696.94    0.900648
       11155     1630.43     1696.94    0.900587
       11156     1629.39     1696.93    0.900527
       11157     1628.23     1696.92    0.900467
       11158     1626.72     1696.92    0.900409
       11159      1625.7     1696.91     0.90035
       11160     1624.54     1696.91    0.900293
       11161     1623.26      1696.9    0.900237
       11162     1622.26     1696.89    0.900181
       11163     1621.33     1696.89    0.900126
       11164     1620.48     1696.88    0.900071
       11165     1619.28     1696.87    0.900017
       11166     1618.58     1696.86    0.899964
       11167     1617.94     1696.86    0.899911
       11168     1617.59     1696.85    0.899859
       11169     1617.11     1696.84    0.899806
       11170     1616.49     1696.84    0.899754
       11171     1615.94     1696.83    0.899703
       11172     1615.67     1696.82    0.899652
       11173     1615.68     1696.81    0.899601
       11174     1615.34     1696.81     0.89955
       11175     1615.28      1696.8    0.899499
       11176     1615.29     1696.79    0.899448
       11177     1615.57     1696.78    0.899397
       11178     1616.34     1696.78    0.899345
       11179     1616.76     1696.77    0.899293
       11180     1617.04     1696.76    0.899241
       11181     1617.59     1696.76    0.899188
       11182     1617.99     1696.75    0.899136
       11183     1618.46     1696.74    0.899082
       11184     1618.79     1696.74    0.899029
       11185     1619.17     1696.73    0.898975
       11186     1620.03     1696.72    0.898921
       11187     1621.37     1696.71    0.898866
       11188     1622.14     1696.71     0.89881
       11189     1623.38      1696.7    0.898754
       11190     1624.67      1696.7    0.898697
       11191     1625.61     1696.69    0.898639
       11192     1626.59     1696.68     0.89858
       11193     1627.63     1696.68    0.898521
       11194     1628.93     1696.67    0.898461
       11195     1630.27     1696.66    0.898401
       11196     1631.67     1696.66    0.898339
       11197     1632.69     1696.65    0.898277
       11198     1634.38     1696.65    0.898214
       11199     1635.91     1696.64     0.89815
       11200     1637.47     1696.64    0.898086
       11201     1638.25     1696.63    0.898021
       11202     1639.47     1696.63    0.897955
       11203     1640.74     1696.62    0.897889
       11204     1641.62     1696.62    0.897822
       11205     1642.95     1696.61    0.897755
       11206     1644.73     1696.61    0.897686
       11207     1646.12      1696.6    0.897618
       11208     1647.95      1696.6    0.897548
       11209      1649.6     1696.59    0.897478
       11210     1651.27     1696.59    0.897407
       11211     1652.76     1696.59    0.897335
       11212     1654.68     1696.58    0.897263
       11213     1656.41     1696.58     0.89719
       11214     1658.57     1696.58    0.897117
       11215     1659.91     1696.57    0.897043
       11216     1661.47     1696.57    0.896968
       11217     1663.25     1696.57    0.896893
       11218     1665.03     1696.56    0.896817
       11219     1666.81     1696.56    0.896741
       11220     1668.39     1696.56    0.896665
       11221     1670.39     1696.56    0.896588
       11222     1672.17     1696.55    0.896511
       11223     1673.95     1696.55    0.896433
       11224     1676.14     1696.55    0.896355
       11225     1677.91     1696.55    0.896277
       11226     1679.24     1696.55    0.896198
       11227     1681.19     1696.54     0.89612
       11228      1682.7     1696.54    0.896041
       11229     1684.41     1696.54    0.895962
       11230     1686.51     1696.54    0.895882
       11231     1688.38     1696.54    0.895803
       11232     1690.02     1696.54    0.895723
       11233     1691.84     1696.54    0.895643
       11234     1693.43     1696.54    0.895564
       11235     1695.19     1696.54    0.895484
       11236     1696.72     1696.54    0.895404
       11237        1698     1696.54    0.895325
       11238     1699.25     1696.54    0.895245
       11239     1701.09     1696.54    0.895166
       11240     1702.47     1696.54    0.895086
       11241      1703.6     1696.54    0.895007
       11242      1704.9     1696.54    0.894927
       11243     1706.16     1696.54    0.894848
       11244     1707.38     1696.54    0.894769
       11245     1708.55     1696.55     0.89469
       11246     1709.67     1696.55    0.894611
       11247     1710.75     1696.55    0.894533
       11248     1711.77     1696.55    0.894454
       11249     1712.96     1696.55    0.894376
       11250     1713.68     1696.55    0.894298
       11251     1714.55     1696.55     0.89422
       11252     1715.37     1696.56    0.894142
       11253     1715.93     1696.56    0.894064
       11254     1716.85     1696.56    0.893986
       11255      1717.1     1696.56    0.893909
       11256     1717.91     1696.56    0.893831
       11257     1718.66     1696.56    0.893754
       11258     1719.36     1696.57    0.893677
       11259        1720     1696.57      0.8936
       11260     1720.38     1696.57    0.893523
       11261     1720.08     1696.57    0.893446
       11262     1720.35     1696.57    0.893369
       11263     1720.56     1696.58    0.893293
       11264     1720.71     1696.58    0.893216
       11265     1720.81     1696.58    0.893139
       11266     1721.06     1696.58    0.893063
       11267     1721.05     1696.59    0.892986
       11268     1720.77     1696.59    0.892909
       11269     1720.23     1696.59    0.892833
       11270     1719.84     1696.59    0.892756
       11271      1719.4     1696.59    0.892679
       11272      1718.9      1696.6    0.892602
       11273     1718.76      1696.6    0.892525
       11274     1718.37      1696.6    0.892448
       11275     1717.71      1696.6     0.89237
       11276     1717.21      1696.6    0.892293
       11277     1716.24     1696.61    0.892216
       11278     1715.43     1696.61    0.892138
       11279     1714.98     1696.61    0.892061
       11280     1714.48     1696.61    0.891983
       11281     1714.14     1696.61    0.891905
       11282     1712.92     1696.61    0.891827
       11283     1712.49     1696.61    0.891749
       11284      1711.8     1696.62    0.891671
       11285     1710.65     1696.62    0.891593
       11286     1709.66     1696.62    0.891515
       11287     1709.04     1696.62    0.891437
       11288     1708.17     1696.62    0.891358
       11289     1706.85     1696.62     0.89128
       11290     1705.48     1696.62    0.891201
       11291     1704.48     1696.62    0.891123
       11292     1703.24     1696.62    0.891044
       11293     1701.75     1696.62    0.890965
       11294     1700.43     1696.62    0.890886
       11295     1699.28     1696.62    0.890807
       11296     1698.51     1696.62    0.890729
       11297     1697.29     1696.62     0.89065
       11298     1696.03     1696.62    0.890571
       11299     1694.53     1696.62    0.890492
       11300     1693.21     1696.62    0.890413
       11301     1691.43     1696.62    0.890335
       11302     1689.63     1696.62    0.890256
       11303     1688.21     1696.62    0.890178
       11304     1686.76     1696.62    0.890099
       11305     1685.08     1696.62    0.890021
       11306     1683.16     1696.62    0.889943
       11307     1681.21     1696.62    0.889866
       11308     1679.65     1696.62    0.889788
       11309     1677.87     1696.61    0.889711
       11310     1675.85     1696.61    0.889634
       11311      1673.6     1696.61    0.889558
       11312     1671.54     1696.61    0.889482
       11313     1669.05     1696.61    0.889407
       11314     1667.37      1696.6    0.889332
       11315     1665.47      1696.6    0.889258
       11316     1663.34      1696.6    0.889184
       11317      1661.2     1696.59    0.889111
       11318     1659.47     1696.59    0.889038
       11319      1657.3     1696.59    0.888966
       11320     1655.76     1696.58    0.888895
       11321     1653.79     1696.58    0.888825
       11322      1651.6     1696.58    0.888755
       11323     1649.41     1696.57    0.888686
       11324     1647.43     1696.57    0.888619
       11325     1645.66     1696.56    0.888551
       11326     1643.88     1696.56    0.888485
       11327     1642.11     1696.55     0.88842
       11328     1639.93     1696.55    0.888355
       11329     1637.96     1696.54    0.888292
       11330        1636     1696.54     0.88823
       11331     1634.05     1696.53    0.888168
       11332     1631.91     1696.53    0.888108
       11333     1629.77     1696.52    0.888049
       11334     1628.07     1696.52    0.887992
       11335     1626.18     1696.51    0.887935
       11336     1624.52      1696.5    0.887879
       11337     1622.26      1696.5    0.887825
       11338     1620.64     1696.49    0.887772
       11339     1619.26     1696.48     0.88772
       11340     1617.49     1696.48    0.887669
       11341     1615.96     1696.47    0.887619
       11342     1614.25     1696.46     0.88757
       11343     1612.37     1696.45    0.887523
       11344     1610.73     1696.45    0.887477
       11345     1609.34     1696.44    0.887432
       11346     1607.98     1696.43    0.887388
       11347     1606.47     1696.42    0.887345
       11348     1604.99     1696.42    0.887304
       11349     1602.94     1696.41    0.887264
       11350     1601.55      1696.4    0.887225
       11351     1600.22     1696.39    0.887187
       11352     1598.73     1696.38    0.887151
       11353      1597.7     1696.37    0.887115
       11354     1596.32     1696.36    0.887081
       11355      1595.2     1696.36    0.887048
       11356     1594.13     1696.35    0.887015
       11357     1592.92     1696.34    0.886984
       11358     1591.77     1696.33    0.886953
       11359     1591.09     1696.32    0.886924
       11360     1590.27     1696.31    0.886895
       11361      1589.3      1696.3    0.886867
       11362     1588.61     1696.29    0.886839
       11363     1587.98     1696.28    0.886812
       11364     1587.42     1696.27    0.886786
       11365     1586.92     1696.26     0.88676
       11366     1586.92     1696.25    0.886735
       11367     1586.56     1696.24    0.886709
       11368     1586.27     1696.23    0.886684
       11369     1585.85     1696.22    0.886659
       11370      1585.7     1696.21    0.886634
       11371     1585.62      1696.2     0.88661
       11372     1584.99     1696.19    0.886586
       11373     1585.47     1696.18    0.886561
       11374     1585.39     1696.17    0.886537
       11375     1585.39     1696.16    0.886512
       11376     1585.87     1696.15    0.886487
       11377     1586.21     1696.15    0.886462
       11378     1586.83     1696.14    0.886436
       11379      1587.3     1696.13     0.88641
       11380     1588.47     1696.12    0.886382
       11381      1589.5     1696.11    0.886354
       11382     1590.39      1696.1    0.886325
       11383     1591.13     1696.09    0.886295
       11384     1591.31     1696.08    0.886265
       11385     1592.18     1696.07    0.886234
       11386     1593.32     1696.06    0.886202
       11387     1594.52     1696.05    0.886169
       11388     1595.78     1696.04    0.886135
       11389     1596.48     1696.03      0.8861
       11390     1597.64     1696.03    0.886065
       11391     1599.07     1696.02    0.886028
       11392     1600.13     1696.01     0.88599
       11393     1601.46        1696    0.885951
       11394     1603.04     1695.99    0.885911
       11395     1604.67     1695.98    0.885869
       11396     1605.93     1695.98    0.885827
       11397     1607.24     1695.97    0.885783
       11398        1609     1695.96    0.885739
       11399      1610.6     1695.95    0.885693
       11400     1612.02     1695.95    0.885645
       11401      1613.9     1695.94    0.885597
       11402      1615.4     1695.93    0.885548
       11403     1617.14     1695.93    0.885497
       11404     1619.11     1695.92    0.885445
       11405     1621.12     1695.91    0.885391
       11406     1622.94     1695.91    0.885337
       11407        1625      1695.9    0.885281
       11408     1627.29     1695.89    0.885224
       11409     1629.59     1695.89    0.885165
       11410      1631.3     1695.88    0.885106
       11411     1633.22     1695.88    0.885045
       11412     1634.96     1695.87    0.884984
       11413     1636.92     1695.87    0.884922
       11414     1638.47     1695.86    0.884858
       11415     1640.45     1695.86    0.884794
       11416     1642.23     1695.85    0.884729
       11417     1644.64     1695.85    0.884663
       11418     1646.64     1695.84    0.884596
       11419     1649.06     1695.84    0.884528
       11420     1650.86     1695.83    0.884459
       11421     1652.87     1695.83     0.88439
       11422     1654.26     1695.83     0.88432
       11423     1656.27     1695.82    0.884249
       11424     1658.69     1695.82    0.884178
       11425     1660.91     1695.82    0.884106
       11426     1663.33     1695.81    0.884033
       11427     1665.54     1695.81     0.88396
       11428     1667.12     1695.81    0.883886
       11429     1669.11     1695.81    0.883812
       11430      1671.3      1695.8    0.883737
       11431     1673.28      1695.8    0.883662
       11432     1675.46      1695.8    0.883586
       11433     1676.81      1695.8     0.88351
       11434     1678.35      1695.8    0.883434
       11435      1680.3      1695.8    0.883358
       11436     1682.03      1695.8    0.883282
       11437      1684.8     1695.79    0.883205
       11438     1686.72     1695.79    0.883128
       11439     1688.85     1695.79    0.883051
       11440     1690.76     1695.79    0.882974
       11441     1692.45     1695.79    0.882897
       11442     1694.55     1695.79     0.88282
       11443     1696.64     1695.79    0.882743
       11444     1698.31     1695.79    0.882666
       11445     1700.18     1695.79    0.882589
       11446     1702.04     1695.79    0.882512
       11447     1703.28     1695.79    0.882435
       11448     1705.33     1695.79    0.882358
       11449     1707.17      1695.8    0.882282
       11450     1709.42      1695.8    0.882205
       11451     1711.46      1695.8    0.882129
       11452     1713.49      1695.8    0.882054
       11453      1715.3      1695.8    0.881978
       11454     1717.53      1695.8    0.881903
       11455     1719.75     1695.81    0.881829
       11456     1721.55     1695.81    0.881755
       11457     1723.55     1695.81    0.881681
       11458     1725.14     1695.81    0.881608
       11459     1726.72     1695.82    0.881535
       11460     1728.71     1695.82    0.881463
       11461     1730.28     1695.82    0.881391
       11462     1731.84     1695.82     0.88132
       11463     1733.61     1695.83    0.881249
       11464     1735.17     1695.83    0.881179
       11465     1737.14     1695.83    0.881109
       11466      1738.9     1695.84    0.881041
       11467     1740.65     1695.84    0.880972
       11468      1742.4     1695.85    0.880905
       11469     1743.52     1695.85    0.880838
       11470     1745.05     1695.86    0.880772
       11471     1746.16     1695.86    0.880706
       11472     1747.88     1695.86    0.880641
       11473     1749.61     1695.87    0.880576
       11474     1751.32     1695.87    0.880513
       11475     1753.24     1695.88     0.88045
       11476     1754.52     1695.88    0.880388
       11477     1756.42     1695.89    0.880327
       11478      1757.9     1695.89    0.880267
       11479     1759.57      1695.9    0.880208
       11480     1761.03     1695.91     0.88015
       11481     1762.69     1695.91    0.880092
       11482     1764.33     1695.92    0.880036
       11483     1766.38     1695.92    0.879981
       11484     1768.42     1695.93    0.879927
       11485     1770.44     1695.94    0.879874
       11486     1772.03     1695.94    0.879822
       11487     1774.23     1695.95    0.879772
       11488     1775.58     1695.96    0.879723
       11489     1777.54     1695.96    0.879675
       11490     1779.27     1695.97    0.879628
       11491     1780.57     1695.98    0.879582
       11492     1782.06     1695.99    0.879538
       11493     1783.53     1695.99    0.879494
       11494     1784.97        1696    0.879452
       11495     1786.39     1696.01     0.87941
       11496     1787.38     1696.02     0.87937
       11497     1788.54     1696.03     0.87933
       11498     1789.48     1696.03    0.879291
       11499     1791.01     1696.04    0.879254
       11500      1792.1     1696.05    0.879217
       11501     1793.78     1696.06    0.879181
       11502     1795.02     1696.07    0.879147
       11503     1796.02     1696.08    0.879114
       11504      1797.2     1696.08    0.879081
       11505     1798.34     1696.09     0.87905
       11506     1799.25      1696.1    0.879019
       11507     1800.74     1696.11     0.87899
       11508     1801.58     1696.12    0.878961
       11509     1802.58     1696.13    0.878933
       11510     1803.56     1696.14    0.878906
       11511      1804.7     1696.15    0.878881
       11512     1805.39     1696.16    0.878856
       11513     1806.05     1696.17    0.878831
       11514     1807.49     1696.18    0.878808
       11515     1808.06     1696.19    0.878785
       11516     1809.01      1696.2    0.878764
       11517     1810.13     1696.21    0.878743
       11518     1810.99     1696.22    0.878723
       11519      1811.4     1696.23    0.878704
       11520     1811.35     1696.24    0.878684
       11521     1812.29     1696.25    0.878666
       11522     1812.78     1696.26    0.878648
       11523     1813.43     1696.27     0.87863
       11524     1814.24     1696.28    0.878614
       11525     1814.81     1696.29    0.878598
       11526     1815.12      1696.3    0.878582
       11527     1815.17     1696.31    0.878566
       11528     1815.18     1696.32    0.878551
       11529     1815.77     1696.33    0.878536
       11530      1815.7     1696.34     0.87852
       11531     1815.36     1696.35    0.878505
       11532      1815.4     1696.36    0.878489
       11533      1815.4     1696.37    0.878474
       11534     1814.93     1696.38    0.878458
       11535     1814.84     1696.39    0.878442
       11536      1814.7      1696.4    0.878425
       11537     1814.31     1696.41    0.878409
       11538     1814.29     1696.42    0.878392
       11539     1814.22     1696.43    0.878375
       11540      1813.7     1696.44    0.878358
       11541     1813.34     1696.45     0.87834
       11542     1812.94     1696.46    0.878322
       11543     1812.29     1696.47    0.878303
       11544      1811.8     1696.48    0.878284
       11545     1811.27     1696.49    0.878264
       11546      1810.7      1696.5    0.878244
       11547      1810.3     1696.51    0.878223
       11548     1809.44     1696.52    0.878201
       11549     1808.54     1696.53    0.878179
       11550     1808.02     1696.54    0.878156
       11551     1807.46     1696.55    0.878132
       11552     1806.45     1696.56    0.878108
       11553     1805.81     1696.57    0.878083
       11554     1804.72     1696.58    0.878057
       11555      1803.6     1696.59     0.87803
       11556     1802.43      1696.6    0.878001
       11557     1801.45     1696.61    0.877972
       11558     1800.42     1696.62    0.877942
       11559     1799.36     1696.62    0.877911
       11560     1798.27     1696.63    0.877879
       11561     1796.94     1696.64    0.877846
       11562     1795.58     1696.65    0.877812
       11563     1794.39     1696.66    0.877777
       11564     1793.17     1696.67    0.877741
       11565     1791.92     1696.68    0.877703
       11566     1790.64     1696.68    0.877665
       11567     1789.33     1696.69    0.877626
       11568     1788.19      1696.7    0.877586
       11569     1786.83     1696.71    0.877544
       11570     1785.64     1696.71    0.877502
       11571     1784.42     1696.72    0.877459
       11572     1782.56     1696.73    0.877414
       11573     1780.87     1696.74    0.877369
       11574     1779.37     1696.74    0.877322
       11575     1777.64     1696.75    0.877274
       11576     1776.51     1696.76    0.877225
       11577     1775.14     1696.76    0.877176
       11578     1773.33     1696.77    0.877125
       11579     1771.92     1696.78    0.877073
       11580     1770.49     1696.78     0.87702
       11581     1768.62     1696.79    0.876967
       11582     1766.94      1696.8    0.876912
       11583     1765.03      1696.8    0.876856
       11584     1763.51     1696.81    0.876799
       11585     1761.35     1696.81    0.876741
       11586     1760.01     1696.82    0.876682
       11587     1758.23     1696.82    0.876623
       11588     1756.44     1696.83    0.876562
       11589     1754.63     1696.83    0.876501
       11590      1752.6     1696.84    0.876438
       11591     1750.34     1696.84    0.876375
       11592     1748.28     1696.85    0.876311
       11593     1746.42     1696.85    0.876245
       11594     1744.54     1696.86     0.87618
       11595     1742.45     1696.86    0.876113
       11596     1740.55     1696.86    0.876045
