#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         275     1.39295     1.39311 3.69371e-06
         276     1.39295     1.39311 3.72778e-06
         277     1.39295     1.39311 3.76205e-06
         278     1.39294     1.39311 3.79924e-06
         279     1.39294     1.39311 3.83519e-06
         280     1.39294     1.39311 3.86992e-06
         281     1.39293     1.39311 3.90888e-06
         282     1.39293     1.39311 3.94789e-06
         283     1.39293     1.39311 3.98695e-06
         284     1.39293     1.39311 4.02471e-06
         285     1.39292     1.39311 4.06386e-06
         286     1.39292     1.39311 4.10172e-06
         287     1.39292     1.39311 4.13834e-06
         288     1.39292     1.39311 4.17505e-06
         289     1.39292     1.39311 4.21057e-06
         290     1.39292     1.39311 4.24495e-06
         291     1.39292      1.3931 4.27824e-06
         292     1.39292      1.3931 4.31048e-06
         293     1.39292      1.3931 4.34289e-06
         294     1.39291      1.3931 4.37546e-06
         295     1.39291      1.3931 4.40818e-06
         296     1.39291      1.3931 4.43989e-06
         297     1.39291      1.3931 4.47062e-06
         298     1.39291      1.3931 4.50267e-06
         299     1.39291      1.3931 4.53374e-06
         300     1.39291      1.3931 4.56387e-06
         301     1.39291      1.3931 4.59308e-06
         302      1.3929      1.3931 4.62249e-06
         303      1.3929      1.3931 4.65101e-06
         304      1.3929      1.3931 4.68082e-06
         305      1.3929      1.3931  4.7108e-06
         306      1.3929     1.39309 4.73989e-06
         307     1.39289     1.39309 4.76916e-06
         308     1.39289     1.39309 4.79861e-06
         309     1.39289     1.39309 4.82824e-06
         310     1.39288     1.39309 4.85907e-06
         311     1.39288     1.39309 4.89217e-06
         312     1.39288     1.39309 4.92535e-06
         313     1.39287     1.39309 4.95862e-06
         314     1.39287     1.39309 4.99303e-06
         315     1.39286     1.39309 5.02855e-06
         316     1.39286     1.39309  5.0641e-06
         317     1.39286     1.39309 5.09861e-06
         318     1.39286     1.39309 5.13316e-06
         319     1.39286     1.39309 5.16775e-06
         320     1.39285     1.39309 5.20237e-06
         321     1.39285     1.39308   5.236e-06
         322     1.39285     1.39308 5.26968e-06
         323     1.39285     1.39308  5.3024e-06
         324     1.39285     1.39308 5.33518e-06
         325     1.39285     1.39308 5.36704e-06
         326     1.39285     1.39308 5.39897e-06
         327     1.39285     1.39308 5.43001e-06
         328     1.39284     1.39308 5.46209e-06
         329     1.39284     1.39308 5.49328e-06
         330     1.39284     1.39308 5.52361e-06
         331     1.39284     1.39308 5.55496e-06
         332     1.39283     1.39308 5.58638e-06
         333     1.39283     1.39308 5.61694e-06
         334     1.39283     1.39308 5.64666e-06
         335     1.39283     1.39307 5.67739e-06
         336     1.39283     1.39307 5.70728e-06
         337     1.39283     1.39307 5.73636e-06
         338     1.39283     1.39307 5.76466e-06
         339     1.39282     1.39307 5.79483e-06
         340     1.39282     1.39307 5.82419e-06
         341     1.39282     1.39307 5.85276e-06
         342     1.39282     1.39307 5.88143e-06
         343     1.39282     1.39307 5.90934e-06
         344     1.39282     1.39307 5.93736e-06
         345     1.39281     1.39307 5.96547e-06
         346     1.39281     1.39307 5.99453e-06
         347     1.39281     1.39307 6.02282e-06
         348     1.39281     1.39306  6.0512e-06
         349     1.39281     1.39306 6.07885e-06
         350      1.3928     1.39306 6.10741e-06
         351      1.3928     1.39306 6.13605e-06
         352      1.3928     1.39306 6.16477e-06
         353     1.39279     1.39306 6.19356e-06
         354     1.39279     1.39306 6.22161e-06
         355     1.39279     1.39306 6.24894e-06
         356     1.39279     1.39306 6.27556e-06
         357     1.39279     1.39306 6.30308e-06
         358     1.39279     1.39306 6.33068e-06
         359     1.39279     1.39306 6.35758e-06
         360     1.39279     1.39306 6.38379e-06
         361     1.39279     1.39306 6.40859e-06
         362     1.39279     1.39305 6.43351e-06
         363     1.39278     1.39305 6.45854e-06
         364     1.39278     1.39305 6.48369e-06
         365     1.39278     1.39305 6.50969e-06
         366     1.39277     1.39305 6.53579e-06
         367     1.39277     1.39305 6.56124e-06
         368     1.39277     1.39305 6.58605e-06
         369     1.39277     1.39305 6.61097e-06
         370     1.39277     1.39305 6.63528e-06
         371     1.39277     1.39305 6.65827e-06
         372     1.39277     1.39305 6.68069e-06
         373     1.39277     1.39305 6.70255e-06
         374     1.39277     1.39305 6.72456e-06
         375     1.39277     1.39304 6.74602e-06
         376     1.39277     1.39304 6.76695e-06
         377     1.39277     1.39304 6.78736e-06
         378     1.39277     1.39304  6.8086e-06
         379     1.39276     1.39304 6.83065e-06
         380     1.39276     1.39304 6.85216e-06
         381     1.39276     1.39304 6.87381e-06
         382     1.39276     1.39304 6.89494e-06
         383     1.39275     1.39304 6.91753e-06
         384     1.39275     1.39304 6.93957e-06
         385     1.39275     1.39304 6.96241e-06
         386     1.39275     1.39304 6.98535e-06
         387     1.39275     1.39304 7.00775e-06
         388     1.39275     1.39304 7.02961e-06
         389     1.39274     1.39303 7.05225e-06
         390     1.39274     1.39303   7.075e-06
         391     1.39274     1.39303 7.09721e-06
         392     1.39274     1.39303 7.11889e-06
         393     1.39274     1.39303 7.14006e-06
         394     1.39274     1.39303 7.16072e-06
         395     1.39273     1.39303 7.18214e-06
         396     1.39273     1.39303 7.20306e-06
         397     1.39273     1.39303 7.22349e-06
         398     1.39273     1.39303 7.24466e-06
         399     1.39273     1.39303 7.26595e-06
         400     1.39273     1.39303 7.28674e-06
         401     1.39273     1.39303 7.30705e-06
         402     1.39273     1.39302 7.32688e-06
         403     1.39273     1.39302 7.34625e-06
         404     1.39272     1.39302 7.36575e-06
         405     1.39272     1.39302 7.38598e-06
         406     1.39272     1.39302 7.40574e-06
         407     1.39272     1.39302 7.42504e-06
         408     1.39272     1.39302 7.44448e-06
         409     1.39272     1.39302 7.46346e-06
         410     1.39271     1.39302 7.48258e-06
         411     1.39271     1.39302 7.50184e-06
         412     1.39271     1.39302 7.52064e-06
         413     1.39271     1.39302 7.54016e-06
         414     1.39271     1.39302 7.55922e-06
         415      1.3927     1.39301 7.57842e-06
         416      1.3927     1.39301 7.59717e-06
         417      1.3927     1.39301  7.6155e-06
         418      1.3927     1.39301 7.63396e-06
         419      1.3927     1.39301   7.652e-06
         420      1.3927     1.39301 7.67018e-06
         421      1.3927     1.39301 7.68849e-06
         422     1.39269     1.39301 7.70747e-06
         423     1.39269     1.39301 7.72603e-06
         424     1.39269     1.39301 7.74472e-06
         425     1.39269     1.39301 7.76353e-06
         426     1.39268     1.39301   7.783e-06
         427     1.39268     1.39301 7.80204e-06
         428     1.39268       1.393 7.82174e-06
         429     1.39267       1.393 7.84155e-06
         430     1.39267       1.393 7.86147e-06
         431     1.39267       1.393 7.88095e-06
         432     1.39267       1.393     7.9e-06
         433     1.39267       1.393  7.9197e-06
         434     1.39267       1.393 7.93897e-06
         435     1.39267       1.393 7.95781e-06
